"File","group","T_set","Tm_setting","Time","T_internal"
"Clade1_22_Oxygen.xlsx","Clade1",22,22,388.13,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,389.15,22.68
"Clade1_22_Oxygen.xlsx","Clade1",22,22,390.15,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,391.15,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,392.15,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,393.15,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,394.17,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,395.17,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,396.17,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,397.17,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,398.17,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,399.18,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,400.18,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,401.18,22.71
"Clade1_22_Oxygen.xlsx","Clade1",22,22,402.18,22.73
"Clade1_22_Oxygen.xlsx","Clade1",22,22,403.18,22.76
"Clade1_22_Oxygen.xlsx","Clade1",22,22,404.18,22.75
"Clade1_22_Oxygen.xlsx","Clade1",22,22,405.2,22.73
"Clade1_22_Oxygen.xlsx","Clade1",22,22,406.2,22.68
"Clade1_22_Oxygen.xlsx","Clade1",22,22,407.2,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,408.2,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,409.2,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,410.2,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,411.2,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,412.22,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,413.22,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,414.22,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,415.23,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,416.23,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,417.23,22.68
"Clade1_22_Oxygen.xlsx","Clade1",22,22,418.23,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,419.23,22.71
"Clade1_22_Oxygen.xlsx","Clade1",22,22,420.25,22.71
"Clade1_22_Oxygen.xlsx","Clade1",22,22,421.25,22.73
"Clade1_22_Oxygen.xlsx","Clade1",22,22,422.25,22.75
"Clade1_22_Oxygen.xlsx","Clade1",22,22,423.27,22.71
"Clade1_22_Oxygen.xlsx","Clade1",22,22,424.27,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,425.27,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,426.27,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,427.27,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,428.28,22.62
"Clade1_22_Oxygen.xlsx","Clade1",22,22,429.28,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,430.28,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,431.28,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,432.3,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,433.3,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,434.3,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,435.32,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,436.32,22.71
"Clade1_22_Oxygen.xlsx","Clade1",22,22,437.32,22.71
"Clade1_22_Oxygen.xlsx","Clade1",22,22,438.32,22.73
"Clade1_22_Oxygen.xlsx","Clade1",22,22,439.32,22.75
"Clade1_22_Oxygen.xlsx","Clade1",22,22,440.33,22.73
"Clade1_22_Oxygen.xlsx","Clade1",22,22,441.33,22.71
"Clade1_22_Oxygen.xlsx","Clade1",22,22,442.33,22.68
"Clade1_22_Oxygen.xlsx","Clade1",22,22,443.35,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,444.35,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,445.35,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,446.35,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,447.37,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,448.37,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,449.37,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,450.37,22.68
"Clade1_22_Oxygen.xlsx","Clade1",22,22,451.37,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,452.38,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,453.38,22.71
"Clade1_22_Oxygen.xlsx","Clade1",22,22,454.38,22.73
"Clade1_22_Oxygen.xlsx","Clade1",22,22,455.38,22.76
"Clade1_22_Oxygen.xlsx","Clade1",22,22,456.4,22.76
"Clade1_22_Oxygen.xlsx","Clade1",22,22,457.4,22.71
"Clade1_22_Oxygen.xlsx","Clade1",22,22,458.42,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,459.42,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,460.42,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,461.42,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,462.43,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,463.43,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,464.43,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,465.43,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,466.43,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,467.45,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,468.45,22.71
"Clade1_22_Oxygen.xlsx","Clade1",22,22,469.45,22.71
"Clade1_22_Oxygen.xlsx","Clade1",22,22,470.47,22.73
"Clade1_22_Oxygen.xlsx","Clade1",22,22,471.47,22.76
"Clade1_22_Oxygen.xlsx","Clade1",22,22,472.47,22.75
"Clade1_22_Oxygen.xlsx","Clade1",22,22,473.48,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,474.48,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,475.48,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,476.48,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,477.48,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,478.48,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,479.5,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,480.5,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,481.5,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,482.52,22.68
"Clade1_22_Oxygen.xlsx","Clade1",22,22,483.52,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,484.52,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,485.52,22.71
"Clade1_22_Oxygen.xlsx","Clade1",22,22,486.52,22.73
"Clade1_22_Oxygen.xlsx","Clade1",22,22,487.53,22.76
"Clade1_22_Oxygen.xlsx","Clade1",22,22,488.53,22.76
"Clade1_22_Oxygen.xlsx","Clade1",22,22,489.53,22.73
"Clade1_22_Oxygen.xlsx","Clade1",22,22,490.53,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,491.53,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,492.55,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,493.55,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,494.55,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,495.55,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,496.57,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,497.57,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,498.57,22.68
"Clade1_22_Oxygen.xlsx","Clade1",22,22,499.58,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,500.58,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,501.58,22.71
"Clade1_22_Oxygen.xlsx","Clade1",22,22,502.58,22.73
"Clade1_22_Oxygen.xlsx","Clade1",22,22,503.58,22.73
"Clade1_22_Oxygen.xlsx","Clade1",22,22,504.6,22.76
"Clade1_22_Oxygen.xlsx","Clade1",22,22,505.6,22.73
"Clade1_22_Oxygen.xlsx","Clade1",22,22,506.6,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,507.6,22.68
"Clade1_22_Oxygen.xlsx","Clade1",22,22,508.6,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,509.62,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,510.62,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,511.62,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,512.63,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,513.63,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,514.63,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,515.63,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,516.63,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,517.63,22.71
"Clade1_22_Oxygen.xlsx","Clade1",22,22,518.63,22.73
"Clade1_22_Oxygen.xlsx","Clade1",22,22,519.63,22.73
"Clade1_22_Oxygen.xlsx","Clade1",22,22,520.63,22.77
"Clade1_22_Oxygen.xlsx","Clade1",22,22,521.63,22.75
"Clade1_22_Oxygen.xlsx","Clade1",22,22,522.63,22.71
"Clade1_22_Oxygen.xlsx","Clade1",22,22,523.63,22.68
"Clade1_22_Oxygen.xlsx","Clade1",22,22,524.63,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,525.63,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,526.63,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,527.63,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,528.63,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,529.65,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,530.65,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,531.65,22.68
"Clade1_22_Oxygen.xlsx","Clade1",22,22,532.65,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,533.65,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,534.65,22.71
"Clade1_22_Oxygen.xlsx","Clade1",22,22,535.65,22.73
"Clade1_22_Oxygen.xlsx","Clade1",22,22,536.65,22.73
"Clade1_22_Oxygen.xlsx","Clade1",22,22,537.65,22.76
"Clade1_22_Oxygen.xlsx","Clade1",22,22,538.65,22.73
"Clade1_22_Oxygen.xlsx","Clade1",22,22,539.65,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,540.65,22.68
"Clade1_22_Oxygen.xlsx","Clade1",22,22,541.65,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,542.65,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,543.65,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,544.67,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,545.67,22.68
"Clade1_22_Oxygen.xlsx","Clade1",22,22,546.68,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,547.68,22.68
"Clade1_22_Oxygen.xlsx","Clade1",22,22,548.68,22.68
"Clade1_22_Oxygen.xlsx","Clade1",22,22,549.68,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,550.68,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,551.68,22.73
"Clade1_22_Oxygen.xlsx","Clade1",22,22,552.68,22.73
"Clade1_22_Oxygen.xlsx","Clade1",22,22,553.7,22.76
"Clade1_22_Oxygen.xlsx","Clade1",22,22,554.7,22.73
"Clade1_22_Oxygen.xlsx","Clade1",22,22,555.7,22.71
"Clade1_22_Oxygen.xlsx","Clade1",22,22,556.7,22.68
"Clade1_22_Oxygen.xlsx","Clade1",22,22,557.7,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,558.7,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,559.7,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,560.7,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,561.72,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,562.72,22.68
"Clade1_22_Oxygen.xlsx","Clade1",22,22,563.72,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,564.72,22.68
"Clade1_22_Oxygen.xlsx","Clade1",22,22,565.72,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,566.72,22.71
"Clade1_22_Oxygen.xlsx","Clade1",22,22,567.72,22.73
"Clade1_22_Oxygen.xlsx","Clade1",22,22,568.72,22.76
"Clade1_22_Oxygen.xlsx","Clade1",22,22,569.73,22.76
"Clade1_22_Oxygen.xlsx","Clade1",22,22,570.73,22.73
"Clade1_22_Oxygen.xlsx","Clade1",22,22,571.73,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,572.73,22.68
"Clade1_22_Oxygen.xlsx","Clade1",22,22,573.73,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,574.73,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,575.73,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,576.73,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,577.73,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,578.75,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,579.75,22.68
"Clade1_22_Oxygen.xlsx","Clade1",22,22,580.75,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,581.75,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,582.75,22.71
"Clade1_22_Oxygen.xlsx","Clade1",22,22,583.75,22.73
"Clade1_22_Oxygen.xlsx","Clade1",22,22,584.75,22.73
"Clade1_22_Oxygen.xlsx","Clade1",22,22,585.75,22.77
"Clade1_22_Oxygen.xlsx","Clade1",22,22,586.75,22.73
"Clade1_22_Oxygen.xlsx","Clade1",22,22,587.75,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,588.75,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,589.77,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,590.77,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,591.77,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,592.77,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,593.77,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,594.77,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,595.77,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,596.77,22.68
"Clade1_22_Oxygen.xlsx","Clade1",22,22,597.78,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,598.78,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,599.78,22.73
"Clade1_22_Oxygen.xlsx","Clade1",22,22,600.78,22.71
"Clade1_22_Oxygen.xlsx","Clade1",22,22,601.78,22.73
"Clade1_22_Oxygen.xlsx","Clade1",22,22,602.78,22.75
"Clade1_22_Oxygen.xlsx","Clade1",22,22,603.78,22.71
"Clade1_22_Oxygen.xlsx","Clade1",22,22,604.78,22.68
"Clade1_22_Oxygen.xlsx","Clade1",22,22,605.8,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,606.8,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,607.8,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,608.8,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,609.8,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,610.82,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,611.82,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,612.82,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,613.82,22.68
"Clade1_22_Oxygen.xlsx","Clade1",22,22,614.82,22.71
"Clade1_22_Oxygen.xlsx","Clade1",22,22,615.83,22.71
"Clade1_22_Oxygen.xlsx","Clade1",22,22,616.83,22.73
"Clade1_22_Oxygen.xlsx","Clade1",22,22,617.83,22.76
"Clade1_22_Oxygen.xlsx","Clade1",22,22,618.85,22.76
"Clade1_22_Oxygen.xlsx","Clade1",22,22,619.85,22.73
"Clade1_22_Oxygen.xlsx","Clade1",22,22,620.85,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,621.85,22.68
"Clade1_22_Oxygen.xlsx","Clade1",22,22,622.87,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,623.87,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,624.87,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,625.87,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,626.87,22.68
"Clade1_22_Oxygen.xlsx","Clade1",22,22,627.87,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,628.88,22.68
"Clade1_22_Oxygen.xlsx","Clade1",22,22,629.88,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,630.88,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,631.88,22.71
"Clade1_22_Oxygen.xlsx","Clade1",22,22,632.88,22.73
"Clade1_22_Oxygen.xlsx","Clade1",22,22,633.88,22.75
"Clade1_22_Oxygen.xlsx","Clade1",22,22,634.9,22.76
"Clade1_22_Oxygen.xlsx","Clade1",22,22,635.9,22.73
"Clade1_22_Oxygen.xlsx","Clade1",22,22,636.9,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,637.9,22.68
"Clade1_22_Oxygen.xlsx","Clade1",22,22,638.9,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,639.92,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,640.92,22.62
"Clade1_22_Oxygen.xlsx","Clade1",22,22,641.92,22.62
"Clade1_22_Oxygen.xlsx","Clade1",22,22,642.92,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,643.92,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,644.92,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,645.92,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,646.93,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,647.93,22.68
"Clade1_22_Oxygen.xlsx","Clade1",22,22,648.93,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,649.93,22.71
"Clade1_22_Oxygen.xlsx","Clade1",22,22,650.93,22.73
"Clade1_22_Oxygen.xlsx","Clade1",22,22,651.93,22.73
"Clade1_22_Oxygen.xlsx","Clade1",22,22,652.95,22.75
"Clade1_22_Oxygen.xlsx","Clade1",22,22,653.95,22.71
"Clade1_22_Oxygen.xlsx","Clade1",22,22,654.95,22.68
"Clade1_22_Oxygen.xlsx","Clade1",22,22,655.95,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,656.95,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,657.97,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,658.97,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,659.97,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,660.97,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,661.97,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,662.97,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,663.97,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,664.97,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,665.98,22.73
"Clade1_22_Oxygen.xlsx","Clade1",22,22,666.98,22.73
"Clade1_22_Oxygen.xlsx","Clade1",22,22,667.98,22.76
"Clade1_22_Oxygen.xlsx","Clade1",22,22,668.98,22.73
"Clade1_22_Oxygen.xlsx","Clade1",22,22,669.98,22.71
"Clade1_22_Oxygen.xlsx","Clade1",22,22,671,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,672,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,673,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,674,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,675,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,676,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,677,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,678,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,679.02,22.68
"Clade1_22_Oxygen.xlsx","Clade1",22,22,680.02,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,681.02,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,682.02,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,683.02,22.71
"Clade1_22_Oxygen.xlsx","Clade1",22,22,684.03,22.71
"Clade1_22_Oxygen.xlsx","Clade1",22,22,685.03,22.76
"Clade1_22_Oxygen.xlsx","Clade1",22,22,686.03,22.76
"Clade1_22_Oxygen.xlsx","Clade1",22,22,687.03,22.73
"Clade1_22_Oxygen.xlsx","Clade1",22,22,688.03,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,689.03,22.68
"Clade1_22_Oxygen.xlsx","Clade1",22,22,690.03,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,691.03,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,692.05,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,693.05,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,694.05,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,695.05,22.62
"Clade1_22_Oxygen.xlsx","Clade1",22,22,696.05,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,697.05,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,698.05,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,699.05,22.68
"Clade1_22_Oxygen.xlsx","Clade1",22,22,700.07,22.68
"Clade1_22_Oxygen.xlsx","Clade1",22,22,701.07,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,702.07,22.71
"Clade1_22_Oxygen.xlsx","Clade1",22,22,703.07,22.73
"Clade1_22_Oxygen.xlsx","Clade1",22,22,704.07,22.75
"Clade1_22_Oxygen.xlsx","Clade1",22,22,705.07,22.77
"Clade1_22_Oxygen.xlsx","Clade1",22,22,706.07,22.73
"Clade1_22_Oxygen.xlsx","Clade1",22,22,707.08,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,708.08,22.68
"Clade1_22_Oxygen.xlsx","Clade1",22,22,709.08,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,710.08,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,711.08,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,712.1,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,713.1,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,714.12,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,715.12,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,716.12,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,717.12,22.68
"Clade1_22_Oxygen.xlsx","Clade1",22,22,718.12,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,719.13,22.71
"Clade1_22_Oxygen.xlsx","Clade1",22,22,720.13,22.73
"Clade1_22_Oxygen.xlsx","Clade1",22,22,721.13,22.73
"Clade1_22_Oxygen.xlsx","Clade1",22,22,722.13,22.76
"Clade1_22_Oxygen.xlsx","Clade1",22,22,723.15,22.75
"Clade1_22_Oxygen.xlsx","Clade1",22,22,724.15,22.71
"Clade1_22_Oxygen.xlsx","Clade1",22,22,725.15,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,726.15,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,727.15,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,728.17,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,729.17,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,730.17,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,731.17,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,732.17,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,733.17,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,734.17,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,735.17,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,736.17,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,737.18,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,738.18,22.73
"Clade1_22_Oxygen.xlsx","Clade1",22,22,739.18,22.73
"Clade1_22_Oxygen.xlsx","Clade1",22,22,740.18,22.76
"Clade1_22_Oxygen.xlsx","Clade1",22,22,741.18,22.75
"Clade1_22_Oxygen.xlsx","Clade1",22,22,742.18,22.73
"Clade1_22_Oxygen.xlsx","Clade1",22,22,743.18,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,744.18,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,745.2,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,746.2,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,747.2,22.62
"Clade1_22_Oxygen.xlsx","Clade1",22,22,748.2,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,749.2,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,750.2,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,751.2,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,752.22,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,753.22,22.68
"Clade1_22_Oxygen.xlsx","Clade1",22,22,754.22,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,755.22,22.71
"Clade1_22_Oxygen.xlsx","Clade1",22,22,756.22,22.71
"Clade1_22_Oxygen.xlsx","Clade1",22,22,757.23,22.75
"Clade1_22_Oxygen.xlsx","Clade1",22,22,758.23,22.76
"Clade1_22_Oxygen.xlsx","Clade1",22,22,759.23,22.76
"Clade1_22_Oxygen.xlsx","Clade1",22,22,760.23,22.71
"Clade1_22_Oxygen.xlsx","Clade1",22,22,761.23,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,762.23,22.68
"Clade1_22_Oxygen.xlsx","Clade1",22,22,763.25,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,764.25,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,765.25,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,766.25,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,767.25,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,768.25,22.64
"Clade1_22_Oxygen.xlsx","Clade1",22,22,769.25,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,770.25,22.66
"Clade1_22_Oxygen.xlsx","Clade1",22,22,771.27,22.68
"Clade1_22_Oxygen.xlsx","Clade1",22,22,772.27,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,773.27,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,774.27,22.69
"Clade1_22_Oxygen.xlsx","Clade1",22,22,775.27,22.71
"Clade1_22_Oxygen.xlsx","Clade1",22,22,776.27,22.73
