T,OTU,Replicate,n,r2,rmse,rss,aic,aicc,aicc_lin,delta_aicc_curv,rt_curv,has_curvature,r_at_bound,K_at_bound,fit_valid,T_end_min,keep,tech_fail,klass,key,excluded,otu_name,sp
36,6,R2,314,0.9977226031597892,0.0747762790821197,1.7557284607972563,-1622.5638692484304,-1622.4864498935915,-630.0193308210594,992.4671190725325,1.8913897488543128,True,False,False,True,314.05,True,False,detected,"(36, 6, 'R2')",False,Clade2_2073,auris
36,6,R3,235,0.99993348751526,0.0102511817933487,0.024695381117667,-2146.7702730719566,-2146.6663769680604,-531.2486496150283,1615.4177273530322,2.065578365037406,True,False,False,True,234.77,True,False,detected,"(36, 6, 'R3')",False,Clade2_2073,auris
36,6,R4,241,0.9997159243547664,0.0260113189525854,0.1630578799904042,-1752.9257228380725,-1752.8244570152874,-414.6567479981853,1338.167709017102,2.2157032518205373,True,False,False,True,240.79,True,False,detected,"(36, 6, 'R4')",False,Clade2_2073,auris
36,6,R5,220,0.999013683193553,0.0398604910166338,0.349548923699172,-1411.8426441267695,-1411.7315330156584,-473.92219309568094,937.8093399199774,2.1892623101730107,True,False,False,True,219.73,True,False,detected,"(36, 6, 'R5')",False,Clade2_2073,auris
36,7,R1,161,0.999299154826556,0.0260784395578017,0.1094936865729567,-1168.2201332716786,-1168.0672670296403,-419.27740335786,748.7898636717804,2.241943479829569,True,False,False,True,160.49,True,False,detected,"(36, 7, 'R1')",False,Clade3_2074,auris
36,7,R2,184,0.9995131611071836,0.0367888493761061,0.2490291766688801,-1209.3422587769548,-1209.2089254436214,-244.48402107553235,964.724904368089,2.498326161813144,True,False,False,True,183.58000000000004,True,False,detected,"(36, 7, 'R2')",False,Clade3_2074,auris
36,7,R3,115,0.9973705011503612,0.037434059741774,0.1611505153063315,-749.5900891618986,-749.3738729456824,-295.3553606357438,454.01851230993856,3.289320022617505,True,False,False,True,114.31000000000002,True,False,detected,"(36, 7, 'R3')",True,Clade3_2074,auris
36,7,R4,179,0.999711277217482,0.0255374742902697,0.1167371041695881,-1307.0037805587538,-1306.866637701611,-251.32836861778384,1055.5382690838271,2.6919327693976576,True,False,False,True,178.57,True,False,detected,"(36, 7, 'R4')",False,Clade3_2074,auris
36,7,R5,172,0.99958181237981,0.0244082128316886,0.102470866825566,-1271.2154504779578,-1271.0725933351007,-393.1920958941901,877.8804974409106,2.161776048009482,True,False,False,True,171.56,True,False,detected,"(36, 7, 'R5')",False,Clade3_2074,auris
36,8,R1,207,0.9998706530226706,0.0121018550122661,0.0303161632107476,-1821.5601639709807,-1821.441937369996,-430.5110201789659,1390.93091719103,2.761343475674418,True,False,False,True,206.68,True,False,detected,"(36, 8, 'R1')",False,Clade3_2075,auris
36,8,R2,157,0.9996832057615196,0.0243126255650437,0.0928032906129649,-1161.062480798157,-1160.9056180530586,-287.4334510202557,873.4721670328029,2.3389276459097728,True,False,False,True,156.52,True,False,detected,"(36, 8, 'R2')",False,Clade3_2075,auris
36,8,R3,182,0.9998492273506908,0.0185844982877809,0.0628598109427529,-1444.6955994960986,-1444.5607680354244,-285.0630136806431,1159.4977543547814,2.4399705605242312,True,False,False,True,181.6,True,False,detected,"(36, 8, 'R3')",False,Clade3_2075,auris
36,8,R4,161,0.9996132985857196,0.0209774601202376,0.0708486671284819,-1238.306771984997,-1238.153905742959,-371.98964717061136,866.1642585723478,2.369580025854714,True,False,False,True,160.5,True,False,detected,"(36, 8, 'R4')",False,Clade3_2075,auris
36,8,R5,194,0.9990355562190688,0.0496474450833582,0.4781845478411843,-1159.0896391627584,-1158.9633233732848,-299.4095210238161,859.5538023494687,2.284665707110746,True,False,False,True,193.63,True,False,detected,"(36, 8, 'R5')",False,Clade3_2075,auris
36,9,R1,210,0.9998753170373672,0.0191298837607831,0.0768500150672254,-1655.7315001675147,-1655.6149953131458,-220.6827305479102,1434.9322647652357,2.883570133098774,True,False,False,True,209.7,True,False,detected,"(36, 9, 'R1')",False,Clade3_2076,auris
36,9,R2,178,0.9997122599865398,0.022602073713295,0.0909319650331378,-1343.1380486088883,-1343.0001175744055,-361.9895198189758,981.0105977554296,2.158115490977151,True,False,False,True,177.59,True,False,detected,"(36, 9, 'R2')",False,Clade3_2076,auris
36,9,R3,195,0.9992164323781668,0.0427308439622972,0.3560553800173887,-1223.6053686044204,-1223.4797141541585,-260.02896954094257,963.450744613216,2.725997224452432,True,False,False,True,194.68,True,False,detected,"(36, 9, 'R3')",False,Clade3_2076,auris
36,9,R4,193,0.9998885202835004,0.0184153192249025,0.0654509285559274,-1535.9049441564546,-1535.7779600294705,-185.4287444865472,1350.3492155429233,2.9725340570052423,True,False,False,True,192.69000000000003,True,False,detected,"(36, 9, 'R4')",False,Clade3_2076,auris
36,9,R5,193,0.997541015154698,0.0763343487666401,1.1245980307140202,-987.0360529639922,-986.909068837008,-272.68856834592054,714.2205004910876,2.5891972173574374,True,False,False,True,192.67,True,False,detected,"(36, 9, 'R5')",False,Clade3_2076,auris
36,10,R1,189,0.9999260776280834,0.0111124537153848,0.0233389726119719,-1694.8823827468034,-1694.7526530170735,-352.0803198540707,1342.672333163003,2.4783391132647794,True,False,False,True,188.6,True,False,detected,"(36, 10, 'R1')",False,Clade4_2077,auris
36,10,R2,162,0.9993489129404812,0.0270124856599012,0.1182072498072719,-1164.1117725179197,-1163.9598737837423,-353.7793927300215,810.1804810537208,2.552655644548396,True,False,False,True,161.52999999999997,True,False,detected,"(36, 10, 'R2')",False,Clade4_2077,auris
36,10,R3,164,0.9998953983823234,0.0132666847101728,0.028864807404658,-1411.7797688575797,-1411.6297688575794,-319.5521305190707,1092.077638338509,2.342766322016096,True,False,False,True,163.52,True,False,detected,"(36, 10, 'R3')",False,Clade4_2077,auris
36,10,R4,111,0.9978717788988624,0.0230959661378725,0.0592100253544347,-830.5176012148113,-830.2933021493907,-465.1359015475919,365.1574006017988,1.8468374813074804,True,False,False,True,110.35,True,False,detected,"(36, 10, 'R4')",False,Clade4_2077,auris
36,10,R5,193,0.999779253355365,0.0204512094487071,0.0807226298075738,-1495.4293170074782,-1495.302332880494,-338.4582735452286,1156.8440593352657,2.445643054791412,True,False,False,True,192.62,True,False,detected,"(36, 10, 'R5')",False,Clade4_2077,auris
36,11,R1,208,0.9997150295541756,0.0299605592296146,0.18670810274506,-1453.275357127051,-1453.1577100682275,-212.50351292904875,1240.654197139179,2.7867951963311954,True,False,False,True,207.67,True,False,detected,"(36, 11, 'R1')",False,Clade4_2078,auris
36,11,R2,164,0.9984849132954364,0.0446436247387641,0.3268607296897573,-1013.7663548742424,-1013.6163548742423,-305.9046690058606,707.7116858683819,2.757284851273765,True,False,False,True,163.52,True,False,detected,"(36, 11, 'R2')",False,Clade4_2078,auris
36,11,R3,138,0.9997549967226091,0.0131430353924116,0.0238380343470135,-1189.59426765754,-1189.4151631799282,-347.9638591741274,841.4513040058008,2.7639322224087346,True,False,False,True,137.44,True,False,detected,"(36, 11, 'R3')",False,Clade4_2078,auris
36,11,R4,162,0.998483671976152,0.0534699812281015,0.4631643005904317,-942.8777014747894,-942.7258027406124,-260.3241442525147,682.4016584880976,2.593116026822344,True,False,False,True,161.5,True,False,detected,"(36, 11, 'R4')",False,Clade4_2078,auris
36,11,R5,161,0.9995737573091686,0.0291243634382809,0.1365647958552975,-1132.6500319771378,-1132.4971657350995,-226.6862350242438,905.8109307108556,2.8765588475838064,True,False,False,True,160.51,True,False,detected,"(36, 11, 'R5')",False,Clade4_2078,auris
36,12,R1,178,0.9997122876923804,0.0281293865139532,0.1408447046459442,-1265.254805781461,-1265.1168747469785,-225.32261167636423,1039.794263070614,2.59944730731904,True,False,False,True,177.57999999999998,True,False,detected,"(36, 12, 'R1')",False,Clade4_2079,auris
36,12,R2,178,0.9997657642520906,0.0242939549407596,0.1050549319061315,-1317.439870973434,-1317.3019399389511,-240.5909243020492,1076.711015636902,2.6086796431344488,True,False,False,True,177.55,True,False,detected,"(36, 12, 'R2')",False,Clade4_2079,auris
36,12,R3,132,0.999872170668924,0.0122910442183116,0.019941209372897,-1155.3054800526097,-1155.1179800526097,-266.8639148582227,888.2540651943871,2.73465100058965,True,False,False,True,131.42,True,False,detected,"(36, 12, 'R3')",False,Clade4_2079,auris
36,12,R4,173,0.9994295046309568,0.0367705023942354,0.2339080834141347,-1136.8585249298785,-1136.716513095559,-240.19514650460096,896.5213665909581,2.622518529560708,True,False,False,True,172.55,True,False,detected,"(36, 12, 'R4')",False,Clade4_2079,auris
36,12,R5,138,0.9998392186765432,0.0112888448982206,0.0175864466407793,-1231.5675001659936,-1231.3883956883817,-344.75215204136475,886.636243647017,2.6380445013847456,True,False,False,True,137.43,True,False,detected,"(36, 12, 'R5')",False,Clade4_2079,auris
36,13,R1,157,0.9936525297967655,0.0095987522432436,0.0144653590064663,-1452.8823593760233,-1452.7254966309251,-1132.1410229663145,320.58447366461087,1.6016121873851712,True,False,False,True,156.55,True,False,detected,"(36, 13, 'R1')",False,glab_2048,other
36,13,R2,160,0.9954221258743928,0.0094784942187188,0.0143746964246859,-1484.793540166122,-1484.639694012276,-1139.7081420174045,344.9315519948716,1.5075748349503788,True,False,False,True,159.55,True,False,detected,"(36, 13, 'R2')",False,glab_2048,other
36,13,R3,158,0.9945024158746022,0.0108785886263401,0.0186983030991796,-1422.622970628808,-1422.467126472964,-1056.9222362003193,365.5448902726446,1.7858000030672745,True,False,False,True,157.52999999999997,True,False,detected,"(36, 13, 'R3')",False,glab_2048,other
36,13,R4,161,0.9959930330063714,0.0088744054872376,0.0126795667130581,-1515.316026496169,-1515.1631602541304,-1165.3220034522108,349.8411568019196,1.4119545689217554,True,False,False,True,160.57,True,False,detected,"(36, 13, 'R4')",False,glab_2048,other
36,13,R5,167,0.9967192980847588,0.008158976598274,0.0111170061549076,-1600.0846026063846,-1599.937363342581,-1145.4279514121458,454.5094119304352,1.71303484098939,True,False,False,True,166.57999999999998,True,False,detected,"(36, 13, 'R5')",False,glab_2048,other
36,14,R1,193,0.9789652461767429,0.0116519666569713,0.0262032871062082,-1712.5801963636873,-1712.4532122367032,-1357.934497049317,354.51871518738585,2.9454479155776587,True,False,False,True,192.66,True,False,detected,"(36, 14, 'R1')",False,glab_2049,other
36,14,R2,349,0.9861156060101488,0.1028854298936206,3.6943086778539,-1581.3491902053015,-1581.2796249879102,-974.8079258030696,606.4716991848405,2.2986421043403245,True,False,False,True,349.22,True,False,detected,"(36, 14, 'R2')",False,glab_2049,other
36,14,R3,191,0.9839439102636042,0.0150241532472677,0.0431135095323005,-1597.6727317463278,-1597.5443895003384,-1184.870150282548,412.6742392177903,2.810075527212888,True,False,False,True,190.66,True,False,detected,"(36, 14, 'R3')",False,glab_2049,other
36,14,R4,193,0.9987182122316356,0.0152736634679407,0.0450239655762583,-1608.1073564432838,-1607.9803723162995,-834.4633177629511,773.5170545533487,2.116678391488228,True,False,False,True,192.64,True,False,detected,"(36, 14, 'R4')",False,glab_2049,other
36,14,R5,221,0.9960391779639884,0.0204594550394856,0.0925082354133141,-1713.0750881672932,-1712.9644890889522,-1027.3458386835948,685.6186504053574,2.3791728259211835,True,False,False,True,220.77,True,False,detected,"(36, 14, 'R5')",False,glab_2049,other
36,15,R1,158,0.9964730306314652,0.0202614010277614,0.0648628507140281,-1226.0958911260516,-1225.9400469702075,-669.419621682745,556.5204252874626,2.810277443590068,True,False,False,True,157.53,True,False,detected,"(36, 15, 'R1')",False,glab_2050,other
36,15,R2,143,0.994956573950296,0.0202084662397172,0.0583986414099364,-1109.8729414985935,-1109.70027962809,-662.1655997225671,447.53467990552303,2.7118238668329826,True,False,False,True,142.51000000000002,True,False,detected,"(36, 15, 'R2')",False,glab_2050,other
36,15,R3,164,0.9996490978759204,0.0113547205748471,0.0211444674105884,-1462.8239214845114,-1462.6739214845113,-515.155777967237,947.5181435172744,2.840013255255462,True,False,False,True,163.57999999999998,True,False,detected,"(36, 15, 'R3')",False,glab_2050,other
36,15,R4,162,0.9972312526714372,0.0381820916331466,0.2361752836800856,-1051.985931901467,-1051.8340331672898,-426.4424432732776,625.3915898940122,2.987980969656095,True,False,False,True,161.54999999999998,True,False,detected,"(36, 15, 'R4')",False,glab_2050,other
36,15,R5,212,0.99842668184869,0.0304616585688913,0.1967174802667547,-1474.3054684862182,-1474.1900838708336,-458.0610022541469,1016.1290816166868,4.009266876184068,True,False,False,True,211.75,True,False,detected,"(36, 15, 'R5')",False,glab_2050,other
36,16,R1,194,0.999798655222674,0.0194283896836171,0.0732276911855055,-1523.1157199835643,-1522.9894041940909,-492.8869695176386,1030.1024346764525,1.5992647390185284,True,False,False,True,193.51,True,False,detected,"(36, 16, 'R1')",False,para_2051,parapsilosis
36,16,R2,199,0.9997106082918252,0.0290409791411565,0.1678323154259409,-1402.540854299565,-1402.4177773764875,-258.87429467225934,1143.5434827042284,2.471611826483592,True,False,False,True,198.52,True,False,detected,"(36, 16, 'R2')",False,para_2051,parapsilosis
36,16,R3,182,0.999299509099538,0.037197574568843,0.2518260387924442,-1192.110265931094,-1191.9754344704195,-394.0347464105616,797.9406880598581,1.8723871877062377,True,False,False,True,181.47,True,False,detected,"(36, 16, 'R3')",False,para_2051,parapsilosis
36,16,R4,170,0.9995095333366744,0.0309077664283226,0.1623993043499176,-1176.0942472185147,-1175.9496689052617,-326.3219055207693,849.6277633844924,2.170820419174744,True,False,False,True,169.45,True,False,detected,"(36, 16, 'R4')",False,para_2051,parapsilosis
36,16,R5,220,0.9997139497413576,0.0181490614122571,0.0724654546320942,-1758.0200302699602,-1757.9089191588491,-585.7617664912312,1172.1471526676178,1.940716765040523,True,False,False,True,219.57,True,False,detected,"(36, 16, 'R5')",False,para_2051,parapsilosis
36,17,R1,163,0.9981700501736662,0.0640341766039252,0.6683612510548586,-889.9582951622089,-889.8073517659824,-268.10784616137136,621.699505604611,2.284183587410124,True,False,False,True,162.44,True,False,detected,"(36, 17, 'R1')",False,para_2052,parapsilosis
36,17,R2,175,0.9987066687543252,0.0593160724831113,0.6157193795938014,-982.7062405106618,-982.5658896334688,-227.45127899832087,755.114610635148,2.5169092856456574,True,False,False,True,174.46999999999997,True,False,detected,"(36, 17, 'R2')",False,para_2052,parapsilosis
36,17,R3,194,0.9998029521227532,0.0180929851681235,0.0635070857850241,-1550.745618534055,-1550.619302744581,-479.857300222155,1070.7620025224264,1.7872040305876462,True,False,False,True,193.51,True,False,detected,"(36, 17, 'R3')",False,para_2052,parapsilosis
36,17,R4,213,0.999847480179882,0.0191554917187903,0.0781566998165814,-1678.9006438526676,-1678.7858113167824,-349.9673611917987,1328.8184501249837,2.280003758216884,True,False,False,True,212.55,True,False,detected,"(36, 17, 'R4')",False,para_2052,parapsilosis
36,17,R5,201,0.9995795245760256,0.0332212907592054,0.221834486101241,-1362.6348569089605,-1362.513029497793,-270.4768257454634,1092.0362037523296,2.550935833199156,True,False,False,True,200.51,True,False,detected,"(36, 17, 'R5')",False,para_2052,parapsilosis
36,18,R1,182,0.9989706462562136,0.0348509417940176,0.2210550421952606,-1215.8297429236695,-1215.6949114629954,-563.6716253533231,652.0232861096723,1.537004878745131,True,False,False,True,181.47,True,False,detected,"(36, 18, 'R1')",False,para_2053,parapsilosis
36,18,R2,220,0.999702857901188,0.0282981995289974,0.1761733812482499,-1562.5811227857407,-1562.4700116746296,-336.2303221357667,1226.2396895388629,2.275859332134205,True,False,False,True,219.58,True,False,detected,"(36, 18, 'R2')",False,para_2053,parapsilosis
36,18,R3,201,0.9996605902646468,0.0336216452697043,0.2272134211590082,-1357.8192564171804,-1357.697429006013,-239.5675469870905,1118.1298820189224,2.465624288657366,True,False,False,True,200.54,True,False,detected,"(36, 18, 'R3')",False,para_2053,parapsilosis
36,18,R4,207,0.9996415638468384,0.0315201575332635,0.2056587085008025,-1425.2509986745995,-1425.1327720736142,-334.82786401410146,1090.3049080595129,2.14510988107228,True,False,False,True,206.55,True,False,detected,"(36, 18, 'R4')",False,para_2053,parapsilosis
36,18,R5,187,0.9954640786430338,0.112153309741779,2.352154233688628,-812.2703015095966,-812.139153968613,-203.002836560885,609.136317407728,2.78048922674609,True,False,False,True,186.49,True,False,detected,"(36, 18, 'R5')",True,para_2053,parapsilosis
36,19,R1,143,0.999535941944785,0.0258106577291009,0.0952651774944579,-1039.8927856742034,-1039.7201238036998,-274.2445225003961,765.4756013033037,2.6098149119374368,True,False,False,True,142.22,True,False,detected,"(36, 19, 'R1')",False,Hae_1724,haemulonii
36,19,R2,155,0.999329525613993,0.0370067361088451,0.2122722702016042,-1015.9631510328628,-1015.804210635512,-240.0995795335912,775.7046311019208,2.627409553967081,True,False,False,True,154.23000000000002,True,False,detected,"(36, 19, 'R2')",False,Hae_1724,haemulonii
36,19,R3,137,0.9996255181256304,0.0198434303285136,0.0539453566267526,-1068.0477481307971,-1067.8672970029777,-332.1251568298916,735.7421401730861,2.302258118442768,True,False,False,True,136.2,True,False,detected,"(36, 19, 'R3')",False,Hae_1724,haemulonii
