Group,T_C,tax,lo,hi
para,33.5,1.1331468755019491,1.0604029746489831,1.2426798820777092
para,33.75,1.1568236935087661,1.0750871870486938,1.2771245509340194
para,34,1.1838251855185602,1.0924296225151258,1.3150655910136084
para,34.25,1.2144966496911747,1.1118717427064788,1.3567653198012442
para,34.5,1.247477202804519,1.1338604379941484,1.401937833772727
para,34.75,1.285188175054471,1.1592062186587722,1.44910164242664
para,35,1.3268022481976043,1.1883909890444686,1.5058812377160464
para,35.25,1.3726986937366101,1.2211097481788686,1.5715737533933358
para,35.5,1.4236953564013701,1.2577876206684047,1.6365497030494796
para,35.75,1.4781183175548878,1.2982411048756384,1.7136373443289963
para,36,1.5389009367770927,1.34166736124368,1.7894116365194013
para,36.25,1.6063034454929792,1.3917195179020783,1.8713556325324272
para,36.5,1.6832487868235952,1.4456724802448935,1.9707505064397421
para,36.75,1.7648239994828923,1.5063136578882153,2.077685943135206
para,37,1.8543597621972623,1.5776931068756248,2.19076624349049
para,37.25,1.9525043538078966,1.656515954382222,2.3161287295992006
para,37.5,2.059965425533091,1.7372717552704209,2.4527705335906544
para,37.75,2.1761238802162426,1.8289897232886825,2.6122262857917993
para,38,2.308151242093017,1.9276310875520932,2.7811442331801395
para,38.25,2.449131194521016,2.0353149353044815,2.9678029626535882
para,38.5,2.609133554666215,2.1475038306236884,3.1751187487606414
para,38.75,2.779206184767044,2.2677904000590896,3.406901754339251
para,39,2.9655803785023807,2.404900743625242,3.6575726316434753
para,39.25,3.1670290416118876,2.553322144370103,3.9362549742017503
para,39.5,3.3900257816799595,2.724823346281382,4.231577332071074
para,39.75,3.632762360506174,2.908032044218829,4.558256714645697
para,40,3.896428411040901,3.091131015782824,4.94556429065085
para,40.25,4.18113350529274,3.292741792004891,5.373765054604062
para,40.5,4.4852515850980215,3.514735815789943,5.842046948326631
para,40.75,4.823313327139994,3.7609003430225934,6.3411397815001145
para,41,5.189795080209666,3.9844452155871037,6.931080533054721
para,41.25,5.588510713546964,4.25191372735366,7.542166091832444
para,41.5,6.030524213821083,4.518239707008042,8.225754251799025
para,41.75,6.503662203326589,4.784283622302284,9.001198217459736
para,42,7.019797481317216,5.105558102221647,9.857666836346265
para,42.25,7.5995589064504845,5.433665589560231,10.812079881006564
para,42.5,8.212520079246348,5.831829039586562,11.903962323944398
para,42.75,8.883538162702443,6.248071872017128,13.085195407904477
para,43,9.60963697232173,6.681147295513652,14.424655044875177
para,43.25,10.401723731367419,7.160372596274112,15.838546912779474
para,43.5,11.288554438672088,7.6808238308062045,17.45570647742302
para,43.75,12.22774996341495,8.176102928168412,19.22392487615062
para,44,13.248257493764884,8.71811149352527,21.186571745088926
