clade,dTopt,dCp_scale,kcat_scale
I,-0.010769243439916698,0.9173076670574813,0.6339343226799158
I,-0.7557403559887867,0.9908271355268319,0.5705183192123389
I,-0.08081732864689978,1.0168081250904368,0.6081224884337413
I,0.07219453047275631,0.9193508262608818,0.5864143124415461
I,-0.1549123764613145,0.9450198671075717,0.6092037859883104
I,-0.30322691351769193,1.05438028586427,0.5998512542891337
I,0.3989586705819511,0.9249866510868948,0.6272772155941986
I,-0.5878969040356663,1.018165658207361,0.5914546449468501
I,-0.23910510767808715,0.9681240232643293,0.589644441907691
I,0.9973878836039771,0.8501124180589076,0.6264732541252813
I,-1.1777778191476969,0.8615565119602422,0.5722555066429781
I,-0.7189375551085545,1.028956181706025,0.5968915513763361
I,-0.16297493925837622,0.8514925536208011,0.5826599098814045
I,-0.8911712107236887,1.0075894824609684,0.6082978657840297
I,-0.7541239900391578,0.9682083245696826,0.5850284952339164
I,-0.6966027799677879,1.0098400409127464,0.6280505110587882
I,-0.05332448584051297,0.8688067465317295,0.583447270492799
I,-0.200717977703824,0.8402624892042363,0.5798890422226006
I,-1.2371883148909655,1.1307860117650206,0.6178488970440537
I,-0.42154255350766134,0.9089296032668712,0.5886415040857261
I,-0.9164573720646765,1.0130453998593338,0.5843789320902556
I,-0.7185200019879939,0.8615063733486673,0.5573451624451337
I,-0.4654717454963148,0.8734436305021345,0.5883409107560801
I,0.5081950687461227,0.8066152943049963,0.5993035959030524
I,-0.3833778268364554,1.038366092134354,0.6187630626389393
I,-0.04110176392142373,0.990726792517485,0.6240345721699925
I,-0.43614711861270533,1.0818490656148518,0.6216661926782922
I,-0.6949782685191765,1.1161085580381052,0.6263832989214118
I,-0.325362134245492,0.9040282593153248,0.5947657172139738
I,-0.7507597331282952,0.9070625287920635,0.5913322487086184
I,-0.04754223437754296,0.805180093836172,0.5961912123528976
I,-0.9991270173843546,1.0047843220043722,0.5815182826961655
I,-0.5059147022941701,0.8458414645865496,0.5893079291878625
I,-0.5324711694721278,0.9187679298971385,0.5952545170262863
I,-0.5957162827923709,0.86346940712835,0.6027726317449498
I,-0.3085641747889124,0.8508224044968745,0.5871920444785659
I,-0.5920151612781603,0.925962916605721,0.577896123576424
I,-0.3531458548786493,0.9375134469963133,0.5776651331948589
I,-0.08169763294388134,0.823945504382686,0.5765394151279906
I,-0.7205989739230203,1.0653115377285354,0.6093613405541783
I,-0.7352803364879608,1.0356395722210707,0.6103916384637099
I,-0.27692588347404873,0.898234790574681,0.6061863607238748
I,-0.42094861419401564,1.0633935606913247,0.6105975417235551
I,-1.0505249996866939,0.9758797099569978,0.5825578162963313
I,-0.1594797501581297,0.8497498049406853,0.5896728880409119
I,-0.03632028679960708,0.8408191474786396,0.5825026354709442
I,-0.09008318635428253,0.9479626672942911,0.5972810063171412
I,-0.16627534308570802,0.9043082563172534,0.6087520452232817
I,-1.0598385956856802,1.1218924204521323,0.6120900378638707
I,-0.2722357450328593,0.844089960094269,0.5770816747555518
I,-0.7553457670975872,0.9360338716408155,0.5634508399773885
I,-0.27877030097640243,1.008786190133227,0.6002341711718163
I,-0.6539976707476302,0.9166843884451541,0.5952357180261314
I,-0.022981562210271977,0.8858786648387479,0.6041644292148763
I,-0.607979159197944,0.8764650602129032,0.573136448308332
I,-0.791015619176143,1.1252998889707109,0.5819579853265635
I,-0.36959181717079637,0.9494470086556238,0.6204213857821771
I,-0.3105296074409867,1.031414660626374,0.5961831758940664
I,-0.3582439308317951,1.044726494541181,0.6277623483871374
I,-0.4839469901294123,1.0283655060485137,0.6136194366200406
I,0.035064531916012415,0.7647976597909978,0.6039292771043887
I,-0.6362521880691221,0.9427086008537797,0.5879833881140761
I,-1.0735097063278658,1.0899398969697027,0.593939083157729
I,-0.7050829960396072,0.9888903552580558,0.5959922437947847
I,-0.8554123939791549,1.0504436489212874,0.5888590823576662
I,-1.1365447699966578,1.1316497960136214,0.591919766234961
I,-0.4198324901324212,0.962723616620833,0.6131758717990424
I,-0.9127841147736873,1.0077841478067437,0.6087217520750157
I,-0.8639786474885012,0.9222983080766468,0.573644763658188
I,-0.2559431197997868,0.9299314223581048,0.5945422843653021
I,-0.6294240448475971,0.9426456791645728,0.5963045783337446
I,-1.4597887836396697,1.0772719595245313,0.5832533100824355
I,-0.05977501688172804,0.9032335536890892,0.5840590855216717
I,-0.030758846010602747,0.7825264452967006,0.5739894647578657
I,0.17507083534007528,0.821393520793565,0.5711734326098533
I,-0.3669172776549854,0.8903893713312023,0.5846323519501108
I,-1.022250560592589,1.156939221985783,0.601028657077411
I,-0.12234764235068099,0.8984170528853205,0.5896438385012115
I,-0.39247128420512395,1.0061123149107085,0.5904544271948733
I,-0.33788319765510655,0.8655308004639598,0.5840747623819861
I,-0.5916800850727287,0.9818843044883836,0.5857199746401314
I,-0.978880779738813,1.1249302151358946,0.6014185420354301
I,-0.838645220171101,1.191855421775089,0.6106621009303735
I,-0.1308120781096631,0.9215048686281475,0.6117390879772827
I,-0.7875399976558799,0.8967864144172122,0.5836437768590537
I,-0.9848674765317063,1.0448123405997105,0.594877316960951
I,0.041473374656885276,0.957376678524945,0.6064031778596136
I,-0.9565226629432588,0.9356716092487862,0.5638976853227925
I,-0.6950045726568393,0.9585895994843499,0.5965827225130664
I,-0.34526162102652436,1.029201346180781,0.6080078715885927
I,-0.903221155833711,0.9975742308646807,0.6013540002156371
I,-0.8786996678941438,0.9780633325212021,0.605023259283618
I,-1.1294806569013531,1.0309003315322032,0.58727373658341
I,-0.5660105838111671,0.9616400329162512,0.5780986960005701
I,-0.551461387339425,1.057188969072847,0.6050332838543749
I,-0.7800712254356674,1.021450738192282,0.5991122581730565
I,-0.7089326976535011,0.9979807878353432,0.5982319940113983
I,-0.7916022691789005,1.0379763583840522,0.5856836856776397
I,-0.16269495245332727,1.0095196666756154,0.6002388242255097
I,-0.7392453187853287,0.9364080685319212,0.6059376625950577
I,-0.5610589122111543,1.1544506566460255,0.6146152235224305
I,-0.9497304662667858,0.9654750472497217,0.562692009152885
I,-0.48085737901005987,1.0122459968566746,0.6226083609908105
I,-1.2603754008959007,1.0720090800223838,0.6114992917718158
I,-0.22247485574293135,1.1132133628133205,0.6197250206627366
I,-0.3932002927440972,0.9967989882110533,0.6175494901652929
I,-0.6768816458364648,1.027072774206023,0.6101141268940847
I,-0.8450288073830392,1.1000547212383618,0.613105587486432
I,-0.9394652947456884,0.987303563110241,0.5800922546801015
I,-0.6575918335216837,1.0215924145302218,0.6154024369107233
I,-0.41867913789804523,0.9972555068669315,0.6146014256048835
I,-0.4276195051615794,1.0420951755813546,0.6256026062227716
I,-0.547788517063634,0.9027823961190174,0.5814784906343606
I,-0.22256656499454264,0.8867920311720559,0.5986491048253616
I,-0.1091081604098264,0.9055823892674879,0.5757628513719792
I,-0.4177484903810139,1.0796182228712867,0.5947902955793168
I,-1.2036002286157754,1.0529483992557958,0.6099480182138747
I,-0.7627425446954724,0.9766982122532172,0.5903817119019233
I,-0.2826891049338335,0.8568160192885234,0.5866115063731849
I,0.13495801717564104,0.9156607589838472,0.5850392432895976
I,-0.2795723776305263,1.0789694693215277,0.6299055059336931
I,-0.6081267903969019,0.8922864346849351,0.5795283996983498
I,-0.6457308418284061,0.8932180657516631,0.5795598574326312
I,-0.6424229811668799,1.0142343292073193,0.5936962855773374
I,-0.5442170527374186,1.0513279726674707,0.5996950439185608
I,-0.23708089606406554,0.9886826203432606,0.5912663861877906
I,-0.6732399631256427,1.0307901960081662,0.6054605370852735
I,-0.5940345480409868,0.9365225072025656,0.5771977367903459
I,-0.11466186722055355,0.8209706566588364,0.583127997411305
I,-0.35130761309314273,1.0303367614441443,0.6157837400716848
I,-0.5935648274750498,0.9560076307377503,0.585666637844355
I,-0.5823322537549307,0.9624029750479549,0.5809893728691551
I,-0.18247144995281928,0.8772831274700359,0.5845370844029777
I,-0.004626554286918189,0.7898183957248243,0.5715378175202974
I,-1.1674064835546623,1.1339632045861865,0.5907815566744147
I,-0.8607077771309646,0.9809182867285793,0.5991878271803454
I,-0.53699610644881,0.9795035367128582,0.5872856263470938
I,-0.32274198257079867,0.8538473305792132,0.5846971101620644
I,-0.18346723695307782,0.954502918088427,0.5874771909789647
I,-0.6503139924748701,0.9681164914087269,0.5914014066134525
I,-0.8801826640655976,1.0094072739197815,0.6211548656429353
I,-0.5104438449682752,0.9662973792487236,0.6059312719337808
I,-0.32641073471313586,1.014665428063823,0.6241868323487647
I,-0.18679608864568312,0.8998481785138563,0.5888499254568578
I,0.6237571936767382,0.7756621713153938,0.6008365046453841
I,-0.012943573288174415,0.9002179880549168,0.5981191817727707
I,0.15299149234747408,0.8921160615594044,0.5839445151838837
I,-0.3138381224498308,0.8419063684435173,0.6033170808954239
I,0.0601335871457801,1.0211407147866556,0.606647460946692
I,-0.8206799377856822,0.8778083921251495,0.5511806356102461
I,-0.06454809064598521,0.9033412655056576,0.5874646553145874
I,0.6286738793499357,0.849949693698533,0.5888246105909144
I,-1.0419960321158839,1.0949235741189127,0.586159866642399
I,-0.24694933137942998,0.8664356022547313,0.5942285677162644
I,0.1551839754825467,0.8732067123723636,0.594084065456716
I,-0.33833100218775436,1.0180408237347884,0.621700860115262
I,-0.8320313296995916,0.9539150520284088,0.6060734187250598
I,-0.18209404189440065,0.9289240834749259,0.587550071403694
I,-0.6465982832499136,1.009263537487502,0.5989941467522347
I,-1.2173705860689834,0.8942577637097705,0.5690099155740688
I,-0.6523284339120532,1.00562561824056,0.5979631354094027
I,-0.5093766754310687,1.0195992268303093,0.6051145288944572
I,-0.757225131988757,0.8318414486844395,0.5525719314401284
I,-0.5173649195138557,1.0286701772071107,0.6047245006548001
I,-0.26201748224638216,0.9876759286938246,0.6026558850455724
I,-0.12872831434916931,1.0605545070683147,0.5872886098223449
I,-0.35355295247152696,0.9934209411677345,0.6033713652784305
I,-0.19493556818092195,1.0094168580661012,0.5970921329098866
I,-0.3521960134687719,0.7757724681645276,0.5534569076640574
I,-0.2243652001804599,0.8834905860673646,0.6050292727472838
I,-0.9196995671120691,1.0176857664293955,0.5852842013131152
I,-0.7246303070978608,0.9816831679827531,0.5944983752831595
I,-0.4790792257780225,0.9955966292978328,0.6029118567280621
I,-0.5236109933548374,1.0139939929631865,0.60055325875202
I,-0.9023766258860211,0.9204696996192216,0.5882050424881838
I,-0.6982731461914713,0.9739990782989516,0.610398654710834
I,-0.45957958592944925,0.9479490899996544,0.6180724810448691
I,-0.8823084573256088,1.077204730060296,0.5906790493110616
I,-0.9917731971622241,0.9129619834644755,0.5721805909040394
I,-0.6423673320105322,0.8872685605231537,0.5803240275402002
I,-0.5662464792020951,0.9246702493091179,0.5605993561421373
I,-0.04662619253391653,0.9140866330458577,0.6099414361469289
I,-0.4809328828518342,0.8275688571960813,0.5802914130926539
I,-0.6526022033890514,0.89339653227291,0.5957903827077475
I,-0.420531908989411,0.8269106301960253,0.5791409491589089
I,0.14656738704435401,0.8747379106956884,0.5928344539340147
I,-1.304138361627662,1.0323470268290191,0.5930827264388658
I,-0.7433552402872409,1.02826084489293,0.6068186938430422
I,-0.464600582319624,0.8334472366400296,0.562721787704835
I,0.16309927561605064,0.9095822443290474,0.5924522023562816
I,-0.4974132294092428,1.0382683862983917,0.6072190243721552
I,-0.21449020919244932,0.9444236826244544,0.604707495413792
I,-0.2825062240948797,0.9112508340966782,0.6018010480080305
I,-0.9835088065947172,0.8745456312718002,0.5745341805650281
I,0.2935452079411096,0.8558745620994906,0.6294435149112171
I,-0.433461936716799,0.9357973007230936,0.5914494007509096
I,0.40832910894865876,0.8621432205911037,0.6087031749497497
I,-1.121518588275336,1.2380540409351255,0.6173728220355355
I,-0.4237604888083788,0.8916125724171348,0.5890604757688834
I,-0.23158421270165946,0.9479090718123128,0.6046931000125607
I,0.0869815423223757,0.8272023264553001,0.5690177854193206
I,0.1942731155549583,0.9752356022060431,0.6103686703444061
I,-0.0626654412156823,0.9324010384157534,0.5922226818367269
I,-0.19829760823701492,0.9441955377975055,0.5902203170495404
I,-0.7421616269585749,0.9743356310051118,0.5973162134009743
I,-0.3027700190170207,1.0038077737778799,0.5974493671648244
I,-0.3889721896963475,0.91693797363531,0.5825604473175354
I,-0.4692128748700681,0.9277147037316583,0.6094834433351903
I,-0.17385677883944134,1.039073533017809,0.6051895226496978
I,-0.5679049565532207,0.9786949756565887,0.5951080720028058
I,-0.37217816901154804,0.90016016733235,0.5834493145100031
I,-1.079661607783795,0.8864080604632467,0.5733330796548931
I,-0.4838674762975539,0.8401758141042556,0.5840135620785938
I,-0.8156508406140178,0.9516278955670879,0.5813932075824236
I,-1.0152981819618774,1.1296068314683225,0.6154585600536292
I,-0.19913255751278858,1.0291589538494097,0.6200521510698078
I,-0.5945956139258359,0.9493828149460916,0.6130673650438505
I,-0.12043667013097492,0.8963644729800326,0.5968916461577007
I,-0.8937437284793858,0.973222133131264,0.5936221014997036
I,-0.4507148047938747,0.902233671439921,0.576808425425991
I,-1.1206465369302938,1.1280551621509343,0.5915869513383094
I,0.0699905550360016,0.8323607182921253,0.6065284354816608
I,-0.8806600043246009,0.9662833364235879,0.5695314200819251
I,-0.4159483301532389,0.932252594605052,0.5727272253781726
I,-0.6743509533206498,1.0260428017974965,0.611894906821527
I,-0.8510996597952627,1.0074018223372057,0.6043562798510632
I,-1.2254812304834992,1.070663260923774,0.6143106047435452
I,-0.04453920485646112,0.9797665597593407,0.6068091360044919
I,0.36898358634400785,0.8989562057779626,0.6127671671759602
I,-0.42411881596976364,0.9898977890355647,0.6107413609096298
I,-0.6678571204353634,1.112457950414638,0.6025630430980432
I,-1.026635311035354,1.1618432565418038,0.5936375973267797
I,-0.6142465489242684,0.8920546074649841,0.5978331412303036
I,-0.7908974844638694,0.9192818568627857,0.5798150499765063
I,-0.48093136280303106,0.9785094073301995,0.5940708776120355
I,0.05062872558253945,1.0851630406834034,0.6428962070118703
I,-0.023710602947365142,0.8696092165698283,0.5804315208665329
I,0.17781789585635566,0.8162930920213983,0.6105691061273989
I,-0.5114812536397829,1.0636488449058312,0.6102168298487688
I,0.15201173101852328,1.0511446000845117,0.6246762809839704
I,-1.0146808114543557,1.0146581039861726,0.5921495892463438
I,-0.6180937963243742,0.9995173415818676,0.5921112191264378
I,-1.200976586376854,0.9222975858684471,0.5748216208733317
I,-0.8787999059700189,1.0865141360397603,0.6089934269065245
I,-0.935661883104022,1.0328541861146945,0.5942027361806098
I,0.2468028712117512,0.6764323412138986,0.5732660666202756
I,-0.31923219444001993,0.9221429162174962,0.5955964675090508
I,-0.6344068663118306,1.0285659971897831,0.6187056942958444
I,-0.4504930923631392,0.9843837525961733,0.6085632828093258
I,-0.34612502539114653,0.9404400985598924,0.6080296227286182
I,0.4097394902796154,0.8825716867338322,0.6086108587627892
I,-0.14089843368131297,0.9318878660880973,0.5886584035716227
I,-0.7869603062944812,0.8817153747752549,0.5759650628681915
I,-0.656779231485939,0.8612308021740485,0.5900364055996952
I,-0.5665009364726937,0.9692407662398298,0.5916166891136128
I,-1.176662245032402,1.1073093377122456,0.6058988137624122
I,-0.9770353247666042,1.055904207259105,0.6003790470180193
I,-0.13959525252342536,1.03760698536215,0.613515924728233
I,0.0183954966740274,0.8076968625443903,0.6027905071340257
I,-0.5388712677656201,0.9023186689837048,0.5956771543528152
I,0.4654598555193803,0.798271212322434,0.6119706773161916
I,-0.7325602622735995,1.1584708409916122,0.5978368603661525
I,-1.0989174669018154,1.1407208402849054,0.59774295730294
I,-0.3523082157934069,0.9691051508332617,0.5937016963577864
I,-0.3790517673920911,0.9817402702878624,0.6014088784192311
I,-0.7279910645372428,0.9953183109596568,0.6128736173844482
I,-0.5591813977868981,0.9876389323123775,0.5825018541921382
I,0.22412850477266266,0.8218064214978694,0.5713549274575966
I,-0.42428996698463134,0.9125429899295273,0.5738662102216762
I,-0.7002136621702628,1.0160042989527949,0.626824808330188
I,-0.47835489474260473,0.9619068726349425,0.6223641959845199
I,0.03714037322201011,0.8746590526756889,0.588403971460643
I,0.007778438416078642,1.022792424683086,0.6254704251825952
I,0.115860933389212,0.7635364081311278,0.5884524929823695
I,-0.7983576585640663,1.0601828273183282,0.6194339138841753
I,-0.5168449661258688,0.903721194752222,0.5915422661305434
I,-0.8853078456746606,1.0079967251620983,0.5972352343356984
I,-0.9929826852637783,1.0152672984686002,0.6056788435752147
I,-0.829171099879598,1.0185032779177208,0.6114005875863184
I,-0.6029772061770968,1.0700189236774063,0.605776670178278
I,-0.3710534230422345,0.9924738138208722,0.6037927743115267
I,-0.938409454054643,1.0037270610466926,0.6131174415502437
I,-0.6315365591678246,0.9152731892605849,0.5817673424071419
I,-0.28855403428450244,0.8729073315033269,0.5771726672277148
I,-0.9192156511962813,1.0091624582436285,0.5931488400683994
I,-0.42755758680402517,0.9658172940082072,0.5928756568105714
I,-0.5321775749314208,1.12938786806864,0.6142583961828406
I,-0.3155599960447131,0.9270648283043738,0.5683402579341096
I,-0.9286678435578049,1.097519944834275,0.6094785440296322
I,-0.5758708337941993,1.078775078484039,0.6387778638976775
I,0.252017401978452,0.8100325719225877,0.6178326356122871
I,-1.1628705761119833,0.8814400937047169,0.5810222451065843
I,-1.2895194622630086,1.2022961171469628,0.6090661364512654
I,-0.7029988261836357,1.0163206670372875,0.5860381596789598
I,-0.4897385960204683,0.9456207566836476,0.6119992807594823
I,-0.24153401590262602,0.9000214787572899,0.5947217329606631
I,-0.09782000118378631,0.9359146869711779,0.577760840392803
I,-0.47625469823825217,0.9512247920535117,0.6211387293554451
I,0.1024591581506964,0.8858470732582541,0.6093712935899201
I,-0.7632425419719511,1.000298649526121,0.6081914331834142
I,-0.6707504582380679,0.9711339614938307,0.5929302380817969
I,-0.7826091090812739,0.9500073688858542,0.5725070215715363
I,-0.45656653643548717,0.9649297489044839,0.6126043648167161
I,-0.3380300302587634,0.9381032700615468,0.5841671367768003
I,-0.8041588344899583,0.9149576198400833,0.6085771472166082
I,0.014528128291435238,0.8543668428301234,0.5853663460652945
I,0.010922992486474381,0.8468153757927998,0.5730880081748838
I,-0.6482089094674028,1.0403061318781033,0.5953877162341418
I,-0.321718193244393,0.922061589090082,0.6053328411658392
I,-0.22366280822366752,0.9741373412478678,0.5981522363526683
I,0.0075276934198493795,0.8542886442243632,0.5984208017224023
I,-0.29192797799507575,0.8301715863306266,0.5487216530389638
I,-0.24297995205151274,0.9607083548993931,0.5859294540502258
I,-0.29056301658305805,0.8625427930165434,0.5920497174218127
I,-0.8360158868642805,0.919376783504852,0.5724861551123922
I,-0.8324349076611199,0.8624721693455577,0.5871019264550302
I,-0.7040185298506138,0.9399353795528718,0.5770391757028519
I,0.004961945162292758,0.9772866962507869,0.6036188925387904
I,-0.4112002599903711,1.020254697946062,0.5985777356063658
I,-0.0480533586470232,0.8341348484826959,0.5880877824199962
I,-0.17421377318366055,1.0049156728327862,0.6349926479646921
I,-0.9287963975947686,1.0552508975839883,0.5868181139111617
I,-0.43100587859524864,0.9848959568068446,0.5912026164304759
I,-0.55622547261338,0.9342418648848908,0.5862889734414785
I,-0.5913370102492204,1.0136664993031461,0.602497121151995
I,-0.34298285312054677,0.8742419258898928,0.6014164233810824
I,-0.712771109283284,0.9458010560910252,0.5884889242824771
I,0.16237315597331003,0.7513986286478848,0.5829002151730519
I,-0.4211329334279107,0.8793595746669816,0.5726011628468816
I,-0.7630717299390553,0.9970218087565583,0.5855047665016032
I,-0.24168295389097275,1.153372907168523,0.6405084682057319
I,-0.19649082145580998,0.9365655752060134,0.6050453135348847
I,-0.22796542553542948,0.9633299449795086,0.6332906679627471
I,-0.5864607609785418,0.969501545843677,0.583092559878915
I,-0.24691401959360354,0.8643833518063503,0.6013823263610625
I,-0.49978952705415153,0.8911888870444005,0.5783543604713658
I,-0.5055662390220894,1.0701206991090217,0.6257698068828578
I,-0.34635617195528123,1.0282998139496677,0.6172254044115019
I,-0.007377424080121653,0.7939830318283667,0.5882621051001
I,-0.5311971555625044,1.0130943945064952,0.6102536391702114
I,-0.3262232499682337,0.9460999056367112,0.6077164862723559
I,-0.6035938268055507,1.0034378393160373,0.600373869436024
I,-0.8781486823355229,1.0628452221680802,0.600943825538268
I,-1.4650062089001785,1.091894957512973,0.598172365759848
I,-0.3027899268234898,0.8596747874200769,0.5911626389178453
I,-0.5902586795956579,1.0601044641484487,0.6014940041519378
I,0.12903981138770365,0.8634613491586243,0.5931746814595374
I,-0.187607378609441,0.9417206623316521,0.5951138914300652
I,-1.2403504390186924,0.9573014855786739,0.56526424315759
I,-0.6974547521819707,0.9385981556436116,0.5937041391281942
I,-0.45497794098640704,1.0368241315236126,0.621702321714253
I,-0.45234745213829647,0.9321637154145127,0.5930875141731946
I,-1.0660338126493216,0.8169010731844226,0.5889538723124633
I,-0.2835671960660478,0.791073707807791,0.5874460279370897
I,-0.5770972974828135,0.9664655771308899,0.5940104453384879
I,-1.191614143355225,1.0713466819099655,0.59390997000362
I,-0.9010527425297981,0.8816373376230692,0.5752370647911201
I,0.004871446561823534,0.7899476885530181,0.5727582415904341
I,-0.25187189030459245,0.9558873481804576,0.5836654893308155
I,-1.373528469762222,1.1597341325149788,0.5722029431739587
I,-0.23190428816866698,1.0145626752318524,0.6171549691088313
I,-0.6367374236143957,0.9776755564468348,0.5869650571883424
I,-0.44446843382730605,1.0528009733167882,0.6311938269219274
I,0.013851278271468925,0.9302142489888473,0.6001783890332743
I,-0.149875887996879,0.919921806137672,0.6113563177633901
I,0.11606282078581376,0.8513288563940795,0.5935392627211222
I,0.15141382700302775,0.7634391215271062,0.5747454372284003
I,-0.4598906756240716,0.8486131467539805,0.5631903562738939
I,-0.8450386747198719,0.9818234404350255,0.5748652870864227
I,0.02170622252329102,0.9311773987872622,0.5967533490634669
I,-1.1827907276672645,1.0194490325386956,0.6066652571044722
I,-0.6078389858302777,1.0191724357726384,0.6069940926103746
I,-0.5693012373277333,0.9633863195432935,0.6011956751690504
I,-0.6082850764734304,0.8847834222021559,0.5941908267236783
I,-0.8053689636597785,0.9080042103426866,0.5838457050220636
I,-0.6608379646201354,1.1091547136867408,0.6178349377425316
I,-0.6303828197789639,1.0507322196913536,0.5936397111017355
I,-0.1971772082591633,1.007354151614297,0.597370492020605
I,-0.3637688755789749,1.1396463149097633,0.6665086042002016
I,-0.5975464490952977,1.012072329613518,0.6013619575655149
I,-0.9792727264688394,1.1632410202483594,0.6214132904626523
I,-0.08852562797199398,0.9478498367453935,0.6089364751066743
I,-1.0533159973515198,0.957277745696408,0.5780419386485725
I,-0.6199566106820491,0.924006925078805,0.5905117861173721
I,-0.15211609083265254,0.8652285665771491,0.5820978056229686
I,-0.2608646363382823,1.034349845503789,0.6192733087275152
I,-0.6739258769462986,0.9891489337310277,0.5933707931248456
I,-0.5643854011649612,1.0387248256700974,0.607885948557237
I,-0.5462149552407938,0.9588104386131551,0.5857130584451827
I,-0.6193281375194438,1.0317078744774526,0.5851314923279407
I,-0.8608201285673558,0.9444706148284757,0.5692404320733303
I,-0.3438316564675785,0.9425384921748432,0.5964374807279285
I,-0.8432091756467154,1.0584078907346184,0.6085847263231318
I,0.3104709273412833,0.8122153123101339,0.5732471424286779
I,-0.3222510032800637,0.9111509678220467,0.5943072813466372
I,-0.04336706381518396,0.9147302176374053,0.5894377031547334
I,-0.9694285756221301,0.9222407416187567,0.573320933939406
I,-1.211729242656682,1.0330799011886846,0.5778381604361865
I,-0.6631809381585692,0.9900825964645316,0.5950462988320067
I,-0.2689463276895886,0.9008326875561632,0.5893545479478871
I,-0.4467699854664139,0.9554325506926789,0.5958752286910224
I,-0.27940555346593604,0.9988295157208942,0.6091599336826233
I,-0.5545858801424546,0.9238986924455193,0.5914612530862928
I,-0.13198617116025368,0.8118853384279218,0.5988623010949027
I,-0.42926331864331757,0.9083656054734519,0.5933689357975389
I,-0.28075180284337453,0.9462543220202311,0.6040356423421136
I,-1.1133281147065328,1.058894522778737,0.6078281559582437
I,-0.8485242900785739,0.9814218340404091,0.5986617298356786
I,-1.2676453642639907,0.9884337798994451,0.5765341058300779
I,-0.1225847063212957,0.836723249864219,0.575035560885802
I,-0.7468984328123893,0.8809578957885775,0.5620477898396908
I,-0.17372105920565156,0.9852998064310099,0.6022548568717163
I,-0.6842083196529786,0.9290696432315374,0.5936210922125071
I,-0.8852319882516775,0.9920031291520087,0.5864415372734264
I,-0.5808185206315479,1.0200364791761993,0.5989308719362566
I,0.02564072957265373,0.9648226951531255,0.6061958573031664
I,-0.49699508397339115,0.8557207787882641,0.590027082860173
I,0.30434839054128393,0.7894115691574437,0.5854246547461626
I,-1.0890162903966958,1.0299422147111783,0.5743650093535071
I,-0.8678159601215286,0.9232165874088178,0.5685292299312824
I,-0.39572585907912966,0.9745883889848724,0.5957785731644789
I,-1.0848138195026804,1.0689418374560375,0.6215494090115156
I,-0.5987156472505544,0.7527215554466475,0.5288991647971011
I,-1.0575410018786506,0.9986840433547187,0.5926883899755466
I,-0.4680761513354512,0.9910254418025413,0.5884223850503718
I,-0.4495705221713247,0.8526951774277746,0.5824187583964344
I,-0.398439126654098,0.9180625367907956,0.5757897677148712
I,-0.8571877988273663,1.0544329636914165,0.5921771456005693
I,-0.14449039920348936,0.9006006366895826,0.6163760607607521
I,-0.8710769608916126,0.9976752687864794,0.5880710312733008
I,-0.22201310918625472,0.9022412577102488,0.5909593726849879
I,-0.5639622642856225,1.004104369127113,0.5861564543170984
I,-0.7208517985628646,0.933274271997664,0.5619112814357461
I,-0.9328790852670412,0.958984874411483,0.572465093340314
I,-0.3371358016639751,1.0266381003558989,0.6225199607073413
I,-0.7957707441320166,0.9886588057107857,0.5901933634246747
I,0.03578807866379702,0.8969548920603398,0.6021235670636051
I,-0.8113234429155088,0.9928153590316119,0.5945967603468828
I,-1.1905391770172473,0.8919551468414854,0.5775183746285255
I,-0.3632697967766542,0.9215577502555818,0.5892743381731533
I,-0.4294803175765674,0.9437499139995363,0.6026755076528542
I,-0.4841039169363861,0.9951270762362063,0.5955185193396951
I,-0.3087964447993569,0.9687974861981836,0.5990279393820508
I,-0.049799925415282775,0.9382282661666664,0.6004726833738654
I,-0.24996530019201887,0.94157908863277,0.6010159050530327
I,-0.6487367275581271,0.9670623617878771,0.5963497950238382
I,-0.7218274921607015,0.8836952646134411,0.603182394459506
I,-0.2436692483844203,0.9501026700920285,0.6018088859885715
I,-0.15899171060515782,1.0112665461455468,0.6225620737649401
I,-0.6053424550207652,1.1002254825266136,0.5888952405925663
I,-0.26637460931463197,0.8105284359100409,0.5627787405222542
I,-0.0007161696641276721,0.884243415158587,0.5984132417213834
I,-0.46496280222495495,0.8984020402285974,0.5831710036118508
I,-0.08906258673765466,0.9697980201299387,0.6199784257528773
I,-0.7805361743522952,0.9557431349338635,0.6091758512890137
I,-0.6381596520276651,0.9753427013682734,0.5785498590919069
I,-0.43121008651412035,0.9196536545215386,0.5865854592273261
I,-0.895532850530246,0.985239836065395,0.5974182742896889
I,-0.6667366466237419,1.060924025124304,0.5910939347636509
I,-0.35333169874412085,0.9469221053893332,0.5991674147573925
I,-0.6815153576826767,0.8390203456590102,0.5817280364247289
I,-0.6560181523887968,1.0608685788855652,0.61963142800129
I,-0.9250016316481288,1.1207090862858338,0.613394347399453
I,-0.7975430663348019,1.0300686965846904,0.5977912837110757
I,-0.6231059016816829,0.9624080606255785,0.6040825924698323
I,0.23808619816906784,0.8777566927116552,0.5888970318418847
I,-0.6919563948025725,0.8896123602013506,0.5800471471503708
I,-0.519918075023115,1.0748025676186548,0.6244481216457392
I,-0.9629549472168034,1.0228633221581769,0.6010630188003954
I,-0.5707944691170163,1.013117600238248,0.5933961989372861
I,-0.39303126796882276,1.0397655990715942,0.6194768231720714
I,-1.4679049194280176,1.03016928992527,0.5720018021286438
