curve_code,series_id,T,OTU,Replicate,n_points_total,n_points_trimmed,peak_time_raw,peak_time,main_run_start_time,main_run_end_time,steepest_drop_time,chosen_end_time,fit_duration_min,delta_Ninoc_to_N0_min,start_shift_points,start_shift_time,end_reason,main_run_duration,main_run_drop,main_run_score
C001,T=22 | OTU=1 | Rep=R1,22,1,R1,1384,600,53.12,53.12,54.12,756.22,647.93,653.95,600.83,53.12,1,1,hybrid_slope_flatten,702.1,8.549230360008359,6002.414635761869
C818,T=36 | OTU=3 | Rep=R3,36,3,R3,1451,181,86.22,86.22,87.22,357.03,265.82,266.83,180.60999999999999,86.22,1,1,hybrid_drop_fraction,269.80999999999995,8.197291367326198,2211.711183818281
C819,T=36 | OTU=3 | Rep=R4,36,3,R4,1451,191,81.2,81.2,81.2,346,268.83,271.83,190.63,81.2,0,0,hybrid_drop_fraction,264.8,7.8379020267729,2075.476456689464
C820,T=36 | OTU=3 | Rep=R5,36,3,R5,1451,227,55.12,55.12,55.12,327.97,278.87,281.87,226.75,55.12,0,0,hybrid_drop_fraction,272.85,7.193964421641923,1962.873192444999
C821,T=36 | OTU=4 | Rep=R1,36,4,R1,1265,241,64.2,64.2,64.2,348.13,292.97,305.02,240.82,64.2,0,0,hybrid_drop_fraction,283.93,8.678902898635835,2464.2009000096728
C822,T=36 | OTU=4 | Rep=R2,36,4,R2,1265,234,60.17,60.17,60.17,399.27,293.98,293.98,233.81,60.17,0,0,hybrid_drop_fraction,339.09999999999997,8.220192547868729,2787.467292982286
C823,T=36 | OTU=4 | Rep=R3,36,4,R3,1265,217,63.18,63.18,64.2,316.03,280.92,279.92,216.74,63.18,1,1.0200000000000031,hybrid_drop_fraction,251.82999999999998,8.91238816686129,2244.4067120606783
C824,T=36 | OTU=4 | Rep=R4,36,4,R4,1265,202,66.2,66.2,67.2,294.98,267.87,267.87,201.67000000000002,66.2,1,1,hybrid_drop_fraction,227.78000000000003,8.314510317801023,1893.8791601887174
C825,T=36 | OTU=4 | Rep=R5,36,4,R5,1265,197,66.2,66.2,66.2,223.68,255.82,262.83,196.63,66.2,0,0,hybrid_slope_flatten,157.48000000000002,4.332706433334533,682.3146091215223
C826,T=36 | OTU=5 | Rep=R1,36,5,R1,1265,298,53.15,53.15,53.15,476.52,338.08,351.13,297.98,53.15,0,0,hybrid_drop_fraction,423.37,8.413156439719769,3561.8780418841584
C827,T=36 | OTU=5 | Rep=R2,36,5,R2,1265,261,70.22,70.22,71.22,351.13,334.08,331.07,260.85,70.22,1,1,hybrid_drop_fraction,279.90999999999997,7.989057181978717,2236.2169958076624
C828,T=36 | OTU=5 | Rep=R3,36,5,R3,1265,226,86.28,86.28,87.28,369.2,302,312.03,225.74999999999997,86.28,1,1,hybrid_slope_flatten,281.91999999999996,8.881974711536525,2504.006310676377
C829,T=36 | OTU=5 | Rep=R4,36,5,R4,1265,203,86.28,86.28,86.28,292.97,282.93,288.95,202.67,86.28,0,0,hybrid_slope_flatten,206.69000000000003,6.552905250105852,1354.4199861443785
C830,T=36 | OTU=5 | Rep=R5,36,5,R5,1265,233,72.22,72.22,73.23,338.08,283.93,305.02,232.79999999999998,72.22,1,1.0100000000000051,hybrid_slope_flatten,264.84999999999997,8.338071861626805,2208.338332551859
C831,T=36 | OTU=6 | Rep=R1,36,6,R1,1265,323,68.2,68.2,68.2,508.6,389.25,391.25,323.05,68.2,0,0,hybrid_drop_fraction,440.40000000000003,8.331916984798372,3669.3762401052036
C832,T=36 | OTU=6 | Rep=R2,36,6,R2,1265,327,50.13,50.13,50.13,478.53,367.18,377.22,327.09000000000003,50.13,0,0,hybrid_drop_fraction,428.4,7.512504228379268,3218.3568114376785
C833,T=36 | OTU=6 | Rep=R3,36,6,R3,1265,284,82.27,82.27,82.27,427.37,344.12,366.18,283.91,82.27,0,0,hybrid_drop_fraction,345.1,8.223999193019395,2838.1021215109936
C834,T=36 | OTU=6 | Rep=R4,36,6,R4,1265,273,82.27,82.27,82.27,416.32,344.12,355.15,272.88,82.27,0,0,hybrid_drop_fraction,334.05,8.344439331512973,2787.459958691909
C835,T=36 | OTU=6 | Rep=R5,36,6,R5,1265,268,75.23,75.23,76.23,375.22,343.12,343.12,267.89,75.23,1,1,hybrid_drop_fraction,298.99,8.357492627296892,2498.806720635498
C836,T=36 | OTU=7 | Rep=R1,36,7,R1,1297,215,58.2,58.2,59.2,341.13,272.93,272.93,214.73000000000002,58.2,1,1,hybrid_drop_fraction,281.93,7.937557845045865,2237.8356832537806
C837,T=36 | OTU=7 | Rep=R2,36,7,R2,1297,197,65.23,65.23,65.23,273.93,260.87,261.88,196.64999999999998,65.23,0,0,hybrid_drop_fraction,208.7,7.700168412814826,1607.025147754454
C838,T=36 | OTU=7 | Rep=R3,36,7,R3,1297,166,68.25,68.25,69.25,280.97,228.73,233.75,165.5,68.25,1,1,hybrid_drop_fraction,211.72000000000003,7.857927445209135,1663.6803986996783
C839,T=36 | OTU=7 | Rep=R4,36,7,R4,1297,196,59.2,59.2,60.22,276.95,255.85,254.83,195.63,59.2,1,1.019999999999996,hybrid_drop_fraction,216.73,8.008263653345558,1735.6309815895827
C840,T=36 | OTU=7 | Rep=R5,36,7,R5,1297,210,67.25,67.25,67.25,367.23,273.93,276.95,209.7,67.25,0,0,hybrid_drop_fraction,299.98,7.915481494050639,2374.486138585311
C841,T=36 | OTU=8 | Rep=R1,36,8,R1,1297,245,41.13,41.13,41.13,361.22,276.95,285.98,244.85000000000002,41.13,0,0,hybrid_drop_fraction,320.09000000000003,7.087239545763636,2268.5545062034826
C842,T=36 | OTU=8 | Rep=R2,36,8,R2,1297,201,73.27,73.27,73.27,360.22,272.93,273.93,200.66000000000003,73.27,0,0,hybrid_drop_fraction,286.95000000000005,8.641847673052395,2479.778189782385
C843,T=36 | OTU=8 | Rep=R3,36,8,R3,1297,207,78.27,78.27,78.27,364.22,282.97,284.98,206.71000000000004,78.27,0,0,hybrid_drop_fraction,285.95000000000005,8.213940574533266,2348.776307287788
C844,T=36 | OTU=8 | Rep=R4,36,8,R4,1297,203,77.27,77.27,78.27,375.25,280.97,279.97,202.70000000000005,77.27,1,1,hybrid_drop_fraction,296.98,8.4152332083536745,2499.1559582168743
C845,T=36 | OTU=8 | Rep=R5,36,8,R5,1297,213,73.27,73.27,73.27,359.22,281.97,285.98,212.71000000000004,73.27,0,0,hybrid_drop_fraction,285.95000000000005,8.486295433394334,2426.65617917911
C846,T=36 | OTU=9 | Rep=R1,36,9,R1,1297,218,67.25,67.25,67.25,385.27,281.97,284.98,217.73000000000002,67.25,0,0,hybrid_drop_fraction,318.02,8.288152920201941,2635.798391682621
C847,T=36 | OTU=9 | Rep=R2,36,9,R2,1297,217,73.27,73.27,74.27,377.25,284.98,290,216.73000000000002,73.27,1,1,hybrid_drop_fraction,302.98,8.427789935332612,2553.451794607075
C848,T=36 | OTU=9 | Rep=R3,36,9,R3,1297,216,81.27,81.27,81.27,403.33,291,297,215.73000000000002,81.27,0,0,hybrid_drop_fraction,322.06,8.127803853819053,2617.640509160964
C849,T=36 | OTU=9 | Rep=R4,36,9,R4,1297,205,82.28,82.28,82.28,381.25,283.97,286.98,204.70000000000002,82.28,0,0,hybrid_drop_fraction,298.97,8.498842686730308,2540.8989980517604
C850,T=36 | OTU=9 | Rep=R5,36,9,R5,1297,207,73.27,73.27,74.27,396.32,272.93,279.97,206.70000000000005,73.27,1,1,hybrid_slope_flatten,322.05,8.718908771330705,2807.9245698070536
C851,T=36 | OTU=10 | Rep=R1,36,10,R1,1232,228,62.17,62.17,63.17,380.2,284.88,289.9,227.72999999999996,62.17,1,1,hybrid_drop_fraction,317.03,8.320622008469378,2637.8867953450467
C852,T=36 | OTU=10 | Rep=R2,36,10,R2,1232,203,69.2,69.2,69.2,347.05,268.83,271.85,202.65000000000003,69.2,0,0,hybrid_drop_fraction,277.85,8.38933680358194,2330.977230875242
C853,T=36 | OTU=10 | Rep=R3,36,10,R3,1232,208,69.2,69.2,69.2,298.9,276.87,276.87,207.67000000000002,69.2,0,0,hybrid_drop_fraction,229.7,8.228504908994207,1890.0875775959694
C854,T=36 | OTU=10 | Rep=R4,36,10,R4,1232,172,110.33,110.33,111.33,302.92,253.78,281.88,171.55,110.33,1,1,hybrid_drop_fraction,191.59000000000003,8.480683949954727,1624.8142379718265
C855,T=36 | OTU=10 | Rep=R5,36,10,R5,1232,223,66.18,66.18,66.18,361.13,280.88,288.9,222.71999999999997,66.18,0,0,hybrid_drop_fraction,294.95,8.874585983279502,2617.559135768289
C856,T=36 | OTU=11 | Rep=R1,36,11,R1,1232,218,69.2,69.2,69.2,360.13,283.88,286.88,217.68,69.2,0,0,hybrid_drop_fraction,290.93,8.447859375610216,2457.73572814628
C857,T=36 | OTU=11 | Rep=R2,36,11,R2,1232,210,74.22,74.22,74.22,375.18,267.83,283.88,209.66,74.22,0,0,hybrid_drop_fraction,300.96000000000004,8.68595415229193,2614.1247616737796
C858,T=36 | OTU=11 | Rep=R3,36,11,R3,1232,170,78.23,78.23,78.23,284.88,236.73,247.77,169.54000000000002,78.23,0,0,hybrid_slope_flatten,206.64999999999998,8.370566105992289,1729.7774858033063
C859,T=36 | OTU=11 | Rep=R4,36,11,R4,1232,193,81.25,81.25,81.25,356.1,263.82,273.87,192.62,81.25,0,0,hybrid_drop_fraction,274.85,8.394399939354294,2307.2008233315278
C860,T=36 | OTU=11 | Rep=R5,36,11,R5,1232,181,74.22,74.22,74.22,270.85,251.78,254.78,180.56,74.22,0,0,hybrid_drop_fraction,196.63000000000002,8.545560439633016,1680.3135492450401
C861,T=36 | OTU=12 | Rep=R1,36,12,R1,1232,198,63.17,63.17,63.17,345.05,259.82,260.82,197.64999999999998,63.17,0,0,hybrid_drop_fraction,281.88,8.904201817127491,2509.9164082118973
C862,T=36 | OTU=12 | Rep=R2,36,12,R2,1232,196,73.22,73.22,73.22,356.1,262.82,268.83,195.60999999999999,73.22,0,0,hybrid_drop_fraction,282.88,8.52222157429798,2410.7660389374123
C863,T=36 | OTU=12 | Rep=R3,36,12,R3,1232,182,81.25,81.25,82.25,352.07,261.82,262.82,181.57,81.25,1,1,hybrid_drop_fraction,269.82,8.546098298631424,2305.908242936731
C864,T=36 | OTU=12 | Rep=R4,36,12,R4,1232,196,81.25,81.25,81.25,342.05,275.87,276.87,195.62,81.25,0,0,hybrid_drop_fraction,260.8,8.26637298296343,2155.8700739568626
C865,T=36 | OTU=12 | Rep=R5,36,12,R5,1232,193,72.2,72.2,72.2,359.12,261.82,264.82,192.62,72.2,0,0,hybrid_drop_fraction,286.92,9.090895895284222,2608.359850274949
C866,T=36 | OTU=13 | Rep=R1,36,13,R1,1385,371,102.37,102.37,117.42,578.03,466.63,473.67,371.3,102.37,15,15.049999999999997,hybrid_drop_fraction,460.60999999999996,8.766067230201543,4037.7382269031323
C867,T=36 | OTU=13 | Rep=R2,36,13,R2,1385,355,141.48,141.48,142.48,607.13,497.75,496.75,355.27,141.48,1,1,hybrid_drop_fraction,464.65,8.991883741764815,4178.078780611021
C868,T=36 | OTU=13 | Rep=R3,36,13,R3,1385,355,137.47,137.47,138.47,580.05,488.72,492.72,355.25,137.47,1,1,hybrid_drop_fraction,441.5799999999999,9.210048199177383,4066.9730837927477
C869,T=36 | OTU=13 | Rep=R4,36,13,R4,1385,362,122.42,122.42,124.42,574.02,476.67,484.7,362.28,122.42,2,2,hybrid_drop_fraction,449.59999999999997,9.405401411480005,4228.66847460141
C870,T=36 | OTU=13 | Rep=R5,36,13,R5,1385,359,122.42,122.42,124.42,542.9,476.67,481.68,359.26,122.42,2,2,hybrid_drop_fraction,418.47999999999996,8.931032734866806,3737.4585788870604
C871,T=36 | OTU=14 | Rep=R1,36,14,R1,1385,386,147.52,147.52,256.9,717.53,524.85,533.88,386.36,147.52,109,109.37999999999997,hybrid_drop_fraction,460.63,6.489232829545658,2989.1353182736166
C872,T=36 | OTU=14 | Rep=R2,36,14,R2,1385,407,61.2,61.2,61.2,598.12,463.62,468.65,407.45,61.2,0,0,hybrid_drop_fraction,536.92,7.919615786326999,4252.200107994692
C873,T=36 | OTU=14 | Rep=R3,36,14,R3,1385,423,148.52,148.52,199.7,694.43,563.98,572.02,423.5,148.52,51,51.17999999999998,hybrid_drop_fraction,494.72999999999996,9.530441093186596,4714.995122032205
C874,T=36 | OTU=14 | Rep=R4,36,14,R4,1385,311,192.68,192.68,193.68,640.25,496.75,503.78,311.09999999999997,192.68,1,1,hybrid_drop_fraction,446.57,8.888258529649505,3969.2296115855793
C875,T=36 | OTU=14 | Rep=R5,36,14,R5,1385,369,153.53,153.53,159.55,636.25,515.83,522.85,369.32000000000005,153.53,6,6.02000000000001,hybrid_drop_fraction,476.7,9.104499015326168,4340.114680605984
C876,T=36 | OTU=15 | Rep=R1,36,15,R1,1385,269,101.35,101.35,116.42,450.57,365.27,370.28,268.92999999999995,101.35,15,15.070000000000007,hybrid_drop_fraction,334.15,9.024119854818652,3015.4096494876526
C877,T=36 | OTU=15 | Rep=R2,36,15,R2,1385,247,138.47,138.47,162.57,502.78,380.32,385.32,246.85,138.47,24,24.099999999999994,hybrid_drop_fraction,340.21,8.891214231508819,3024.879993701615
C878,T=36 | OTU=15 | Rep=R3,36,15,R3,1385,233,130.45,130.45,131.45,468.65,357.23,363.25,232.8,130.45,1,1,hybrid_drop_fraction,337.2,9.055981538549117,3053.6769747987623
C879,T=36 | OTU=15 | Rep=R4,36,15,R4,1385,226,147.52,147.52,147.52,462.62,371.28,373.28,225.75999999999996,147.52,0,0,hybrid_drop_fraction,315.1,9.161745188665485,2886.8659089484945
C880,T=36 | OTU=15 | Rep=R5,36,15,R5,1385,262,128.43,128.43,130.45,504.78,389.35,390.35,261.92,128.43,2,2.019999999999982,hybrid_drop_fraction,374.33,8.762864729711806,3280.20315427302
C881,T=36 | OTU=16 | Rep=R1,36,16,R1,1284,255,62.13,62.13,62.13,455.17,290.73,316.8,254.67000000000002,62.13,0,0,hybrid_drop_fraction,393.04,8.58970771050203,3376.098718535718
C882,T=36 | OTU=16 | Rep=R2,36,16,R2,1284,226,67.15,67.15,67.15,403.03,292.73,292.73,225.58,67.15,0,0,hybrid_drop_fraction,335.88,9.062966046020621,3044.0690355374063
C883,T=36 | OTU=16 | Rep=R3,36,16,R3,1284,217,64.15,64.15,65.15,378.98,261.67,280.7,216.54999999999998,64.15,1,1,hybrid_drop_fraction,313.83000000000004,8.778917270954947,2755.0876071437915
C884,T=36 | OTU=16 | Rep=R4,36,16,R4,1284,205,69.15,69.15,70.15,347.9,265.67,273.68,204.53,69.15,1,1,hybrid_drop_fraction,277.75,8.817856364332446,2449.159605193337
C885,T=36 | OTU=16 | Rep=R5,36,16,R5,1284,255,57.13,57.13,57.13,400.03,303.77,311.78,254.64999999999998,57.13,0,0,hybrid_drop_fraction,342.9,6.678642720225543,2290.1065887653385
C886,T=36 | OTU=17 | Rep=R1,36,17,R1,1284,204,79.17,79.17,80.18,405.03,285.72,282.72,203.55,79.17,1,1.0100000000000051,hybrid_drop_fraction,324.84999999999997,9.178707462800256,2981.703119290663
C887,T=36 | OTU=17 | Rep=R2,36,17,R2,1284,200,77.17,77.17,77.17,314.8,276.7,276.7,199.52999999999997,77.17,0,0,hybrid_drop_fraction,237.63,8.77595413592938,2085.4299813208986
C888,T=36 | OTU=17 | Rep=R3,36,17,R3,1284,237,64.15,64.15,64.15,423.07,292.73,300.77,236.61999999999998,64.15,0,0,hybrid_drop_fraction,358.91999999999996,8.318124270145173,2985.541163040505
C889,T=36 | OTU=17 | Rep=R4,36,17,R4,1284,239,65.15,65.15,65.15,423.07,295.75,303.77,238.61999999999998,65.15,0,0,hybrid_drop_fraction,357.91999999999996,8.251485039856195,2953.3715254653293
C890,T=36 | OTU=17 | Rep=R5,36,17,R5,1284,222,73.17,73.17,73.17,362.93,291.73,294.75,221.57999999999998,73.17,0,0,hybrid_drop_fraction,289.76,8.647262547308001,2505.630795707966
C891,T=36 | OTU=18 | Rep=R1,36,18,R1,1284,237,57.13,57.13,57.13,497.27,270.68,293.75,236.62,57.13,0,0,hybrid_drop_fraction,440.14,8.46782726594783,3727.0294928342782
C892,T=36 | OTU=18 | Rep=R2,36,18,R2,1284,252,77.17,77.17,78.17,430.08,288.73,328.85,251.68,77.17,1,1,hybrid_drop_fraction,351.90999999999997,8.757674193250725,3081.9131253468627
C893,T=36 | OTU=18 | Rep=R3,36,18,R3,1284,224,90.2,90.2,90.2,405.03,291.73,313.8,223.60000000000002,90.2,0,0,hybrid_drop_fraction,314.83,8.618601986753472,2713.394463489595
C894,T=36 | OTU=18 | Rep=R4,36,18,R4,1284,245,78.17,78.17,79.17,422.07,296.75,322.82,244.64999999999998,78.17,1,1,hybrid_drop_fraction,342.9,9.077429548901042,3112.650592318167
C895,T=36 | OTU=18 | Rep=R5,36,18,R5,1284,218,77.17,77.17,77.17,405.03,222.55,294.75,217.57999999999998,77.17,0,0,hybrid_drop_fraction,327.85999999999996,8.496065493340994,2785.520032646778
C896,T=36 | OTU=19 | Rep=R1,36,19,R1,1451,166,65.13,65.13,65.13,251.45,229.4,230.4,165.27,65.13,0,0,hybrid_drop_fraction,186.32,7.926575075430128,1476.8794680541414
C897,T=36 | OTU=19 | Rep=R2,36,19,R2,1451,175,72.15,72.15,72.15,262.47,242.42,246.43,174.28,72.15,0,0,hybrid_drop_fraction,190.32000000000002,7.869395356439632,1497.703324237591
C898,T=36 | OTU=19 | Rep=R3,36,19,R3,1451,173,72.15,72.15,73.15,312.6,240.42,244.42,172.26999999999998,72.15,1,1,hybrid_drop_fraction,239.45000000000002,7.829748082022986,1874.833178240404
C899,T=36 | OTU=19 | Rep=R4,36,19,R4,1451,166,73.15,73.15,73.15,284.52,233.4,238.42,165.26999999999998,73.15,0,0,hybrid_drop_fraction,211.36999999999998,7.9657767004891324,1683.7262211823877
C900,T=36 | OTU=19 | Rep=R5,36,19,R5,1451,165,65.13,65.13,65.13,275.5,228.4,229.4,164.27,65.13,0,0,hybrid_drop_fraction,210.37,8.299736696490559,1746.0156088407189
C901,T=36 | OTU=20 | Rep=R1,36,20,R1,1451,436,60.13,60.13,60.13,620.58,478.07,496.13,436,60.13,0,0,hybrid_drop_fraction,560.45,7.847190562920354,4397.957950988713
C902,T=36 | OTU=20 | Rep=R2,36,20,R2,1451,331,84.17,84.17,84.17,452.98,417.9,414.9,330.72999999999996,84.17,0,0,hybrid_drop_fraction,368.81,8.189628831363025,3020.4170092949976
C903,T=36 | OTU=20 | Rep=R3,36,20,R3,1451,303,88.18,88.18,89.18,424.93,390.83,390.83,302.65,88.18,1,1,hybrid_drop_fraction,335.75,7.8942494681522035,2650.494258932102
C904,T=36 | OTU=20 | Rep=R4,36,20,R4,1451,330,86.18,86.18,87.18,439.95,429.93,415.9,329.71999999999997,86.18,1,1,hybrid_drop_fraction,352.77,7.797053022166457,2750.566394629661
C905,T=36 | OTU=20 | Rep=R5,36,20,R5,1451,387,80.17,80.17,81.17,394.83,464.02,467.02,386.84999999999997,80.17,1,1,hybrid_drop_fraction,313.65999999999997,5.717274166581028,1793.280215089805
C906,T=36 | OTU=21 | Rep=R1,36,21,R1,1451,560,76.15,76.15,77.15,803.08,545.3,636.62,560.47,76.15,1,1,hybrid_slope_flatten,725.9300000000001,7.953124862504359,5773.41193143779
C907,T=36 | OTU=21 | Rep=R2,36,21,R2,1451,427,84.17,84.17,84.17,463,502.15,511.18,427.01,84.17,0,0,hybrid_slope_flatten,378.83,5.02765267298138,1904.625662105536
C908,T=36 | OTU=21 | Rep=R3,36,21,R3,1451,483,88.18,88.18,89.18,393.83,563.37,571.4,483.21999999999997,88.18,1,1,hybrid_slope_flatten,304.65,3.0888657691329477,941.0229565663525
C909,T=36 | OTU=21 | Rep=R4,36,21,R4,1451,423,84.17,84.17,85.18,639.62,497.13,507.17,423,84.17,1,1.0100000000000051,hybrid_slope_flatten,554.44,7.771602923330704,4308.887524811476
C910,T=36 | OTU=21 | Rep=R5,36,21,R5,1451,497,73.15,73.15,74.15,807.1,560.37,570.4,497.25,73.15,1,1,hybrid_slope_flatten,732.95,8.552202789241907,6268.337034374856
C911,T=36 | OTU=22 | Rep=R1,36,22,R1,1434,296,62.17,62.17,234.7,456.52,354.1,358.1,295.93,62.17,172,172.52999999999997,hybrid_drop_fraction,221.82,5.130871201550603,1138.1298499279546
C912,T=36 | OTU=22 | Rep=R2,36,22,R2,1434,273,65.17,65.17,65.17,404.3,332,338.02,272.84999999999997,65.17,0,0,hybrid_drop_fraction,339.13,6.856794709898622,2325.34478996792
C913,T=36 | OTU=22 | Rep=R3,36,22,R3,1434,259,67.17,67.17,68.18,403.3,316.95,325.97,258.8,67.17,1,1.0100000000000051,hybrid_slope_flatten,335.12,6.636304715679039,2223.9584363183594
C914,T=36 | OTU=22 | Rep=R4,36,22,R4,1434,248,82.23,82.23,83.23,404.3,332,329.98,247.75,82.23,1,1,hybrid_drop_fraction,321.07,6.684410346288877,2146.16362988297
C915,T=36 | OTU=22 | Rep=R5,36,22,R5,1434,268,60.17,60.17,61.17,455.52,316.95,327.97,267.8,60.17,1,1,hybrid_slope_flatten,394.34999999999997,6.807903901501149,2684.6969035569778
C916,T=36 | OTU=23 | Rep=R1,36,23,R1,1434,266,68.18,68.18,68.18,453.52,318.95,334,265.82,68.18,0,0,hybrid_drop_fraction,385.34,6.7495365368371925,2600.8664091048436
C917,T=36 | OTU=23 | Rep=R2,36,23,R2,1434,261,77.22,77.22,77.22,302.9,327.97,338.02,260.79999999999995,77.22,0,0,hybrid_slope_flatten,225.67999999999998,4.27349819504891,964.443072658638
C918,T=36 | OTU=23 | Rep=R3,36,23,R3,1434,277,86.25,86.25,87.25,305.9,356.1,363.13,276.88,86.25,1,1,hybrid_drop_fraction,218.64999999999998,3.9324708115140146,859.8347429375392
C919,T=36 | OTU=23 | Rep=R4,36,23,R4,1434,297,70.18,70.18,71.18,475.57,352.08,367.17,296.99,70.18,1,1,hybrid_drop_fraction,404.39,6.905084956439796,2792.347305534689
C920,T=36 | OTU=23 | Rep=R5,36,23,R5,1434,312,56.17,56.17,57.17,494.62,361.13,368.17,312,56.17,1,1,hybrid_drop_fraction,437.45,6.435126706505479,2815.046177760822
C921,T=38 | OTU=1 | Rep=R1,38,1,R1,1384,194,64.17,64.17,65.17,311.88,258.73,257.73,193.56,64.17,1,1,hybrid_drop_fraction,246.70999999999998,7.483031103906619,1846.1386036448018
C922,T=38 | OTU=1 | Rep=R2,38,1,R2,1384,197,70.18,70.18,70.18,332.92,267.75,266.75,196.57,70.18,0,0,hybrid_drop_fraction,262.74,7.894205304899709,2074.12350180935
C923,T=38 | OTU=1 | Rep=R3,38,1,R3,1384,193,74.2,74.2,75.2,333.92,267.75,266.75,192.55,74.2,1,1,hybrid_drop_fraction,258.72,7.807952726639669,2020.0735294362153
C924,T=38 | OTU=1 | Rep=R4,38,1,R4,1384,184,73.2,73.2,74.2,321.9,257.73,256.73,183.53000000000003,73.2,1,1,hybrid_drop_fraction,247.7,7.904546741118076,1957.9562277749474
C925,T=38 | OTU=1 | Rep=R5,38,1,R5,1384,143,68.18,68.18,68.18,258.73,201.57,210.62,142.44,68.18,0,0,hybrid_drop_fraction,190.55,7.878960954593305,1501.3360098977544
C926,T=38 | OTU=2 | Rep=R1,38,2,R1,1384,196,67.18,67.18,131.35,339.95,260.73,262.73,195.55,67.18,64,64.16999999999999,hybrid_drop_fraction,208.6,6.9300424268380825,1445.606850238424
C927,T=38 | OTU=2 | Rep=R2,38,2,R2,1384,171,78.22,78.22,79.22,311.88,241.72,248.73,170.51,78.22,1,1,hybrid_drop_fraction,232.66,7.81198818570428,1817.5371712859578
C928,T=38 | OTU=2 | Rep=R3,38,2,R3,1384,180,77.22,77.22,77.22,338.95,236.72,256.73,179.51000000000002,77.22,0,0,hybrid_drop_fraction,261.73,7.717758440364381,2019.9689165965697
C929,T=38 | OTU=2 | Rep=R4,38,2,R4,1384,203,56.13,56.13,56.13,315.9,250.73,258.73,202.60000000000002,56.13,0,0,hybrid_drop_fraction,259.77,6.560508281375032,1704.223236252792
C930,T=38 | OTU=2 | Rep=R5,38,2,R5,1384,172,69.18,69.18,70.18,259.73,237.72,240.72,171.54,69.18,1,1,hybrid_drop_fraction,189.55,7.890927436704462,1495.725295627331
C931,T=38 | OTU=3 | Rep=R1,38,3,R1,1384,200,66.17,66.17,136.37,367.07,267.75,265.73,199.56,66.17,70,70.2,hybrid_drop_fraction,230.7,7.743864663027502,1786.5095777604445
C932,T=38 | OTU=3 | Rep=R2,38,3,R2,1384,154,70.18,70.18,70.18,227.68,250.73,223.68,153.5,70.18,0,0,hybrid_drop_fraction,157.5,7.212948951051134,1136.0394597905536
C933,T=38 | OTU=3 | Rep=R3,38,3,R3,1384,156,77.22,77.22,78.22,261.73,222.67,232.7,155.48,77.22,1,1,hybrid_slope_flatten,183.51000000000002,7.843134121125929,1439.2935425678193
C934,T=38 | OTU=3 | Rep=R4,38,3,R4,1384,202,49.12,49.12,49.12,306.88,241.72,250.73,201.60999999999999,49.12,0,0,hybrid_drop_fraction,257.76,6.420453362615517,1654.9360587477756
C935,T=38 | OTU=3 | Rep=R5,38,3,R5,1384,179,69.18,69.18,69.18,310.88,249.73,247.73,178.54999999999998,69.18,0,0,hybrid_drop_fraction,241.7,7.846709189228985,1896.5496110366455
C936,T=38 | OTU=4 | Rep=R1,38,4,R1,1349,286,68.18,68.18,106.28,402.28,329.05,354.13,285.95,68.18,38,38.099999999999994,hybrid_drop_fraction,296,7.7374622371317665,2290.288822191003
C937,T=38 | OTU=4 | Rep=R2,38,4,R2,1349,298,67.17,67.17,67.17,416.35,362.17,365.17,298,67.17,0,0,hybrid_drop_fraction,349.18,8.043002201247749,2808.455508631689
C938,T=38 | OTU=4 | Rep=R3,38,4,R3,1349,285,76.2,76.2,76.2,417.35,359.15,361.17,284.97,76.2,0,0,hybrid_drop_fraction,341.15000000000003,8.11162719462681,2767.2816174469363
C939,T=38 | OTU=4 | Rep=R4,38,4,R4,1349,251,70.18,70.18,70.18,416.35,321.02,321.02,250.83999999999997,70.18,0,0,hybrid_drop_fraction,346.17,7.887386517351796,2730.3765907116713
C940,T=38 | OTU=4 | Rep=R5,38,4,R5,1349,263,69.18,69.18,70.18,371.18,328.05,332.05,262.87,69.18,1,1,hybrid_drop_fraction,301,8.552842102060762,2574.4054727202893
C941,T=38 | OTU=5 | Rep=R1,38,5,R1,1349,293,73.2,73.2,143.45,379.22,364.17,366.17,292.97,73.2,70,70.24999999999999,hybrid_drop_fraction,235.77000000000004,7.377972412479819,1739.5045556903672
C942,T=38 | OTU=5 | Rep=R2,38,5,R2,1349,258,80.23,80.23,80.23,381.22,332.05,338.07,257.84,80.23,0,0,hybrid_drop_fraction,300.99,8.254258055777836,2484.449132208571
C943,T=38 | OTU=5 | Rep=R3,38,5,R3,1349,282,83.23,83.23,83.23,435.43,362.17,365.17,281.94,83.23,0,0,hybrid_drop_fraction,352.2,8.259348122173524,2908.942408629515
C944,T=38 | OTU=5 | Rep=R4,38,5,R4,1349,258,84.23,84.23,84.23,374.2,337.07,342.08,257.84999999999997,84.23,0,0,hybrid_drop_fraction,289.96999999999997,8.058102146363039,2336.60787938089
C945,T=38 | OTU=5 | Rep=R5,38,5,R5,1349,258,67.17,67.17,67.17,343.1,321.02,325.03,257.85999999999996,67.17,0,0,hybrid_drop_fraction,275.93,7.495391840648345,2068.203470590098
