Group,T_C,tax,lo,hi
para,36,1.3121636272430957,1.075159531023178,1.7628739212965727
para,36.25,1.3575165909569042,1.0939055344821882,1.852063116674958
para,36.5,1.4091924770497992,1.1165013798082148,1.9500466104093284
para,36.75,1.4672950214236447,1.1417490191010542,2.048518646551097
para,37,1.5297359172820966,1.1714547373321829,2.1688282371013994
para,37.25,1.5991473570348034,1.2065057130273988,2.301221957486214
para,37.5,1.675374366864479,1.2445166201543398,2.4403839742128164
para,37.75,1.7572550115456478,1.2869870600391657,2.5946484311930056
para,38,1.848504654637979,1.3342397247278728,2.7707709020859657
para,38.25,1.9488740138165137,1.3834246343089571,2.950476445966657
para,38.5,2.0628628582734767,1.4399854974178434,3.1622021430625207
para,38.75,2.184830541605053,1.5026888389877269,3.402739349855679
para,39,2.310157158909801,1.570346864209517,3.6508328652148476
para,39.25,2.4540928535763484,1.6382874073103542,3.9406235554644367
para,39.5,2.605273578082425,1.7135250922210268,4.257304859365662
para,39.75,2.774843443896996,1.8028702459190877,4.5631183499666665
para,40,2.9532222420150043,1.9035102835761673,4.924611386467222
para,40.25,3.143735035415536,1.999255566727337,5.335218404035084
para,40.5,3.3499805283701143,2.101228359742728,5.8089323712957475
para,40.75,3.577277669882871,2.2200428652169597,6.314748322358389
para,41,3.83316993046885,2.346319330655189,6.861324203297107
para,41.25,4.110800449049469,2.4924932123072825,7.450029333878662
para,41.5,4.410861511830765,2.6426012249886472,8.00933371999867
para,41.75,4.742841785922859,2.801222617475774,8.672415549537895
para,42,5.09287566209235,2.9698606544535933,9.470122698353027
para,42.25,5.4761562029151865,3.1499304042709904,10.309990472036858
para,42.5,5.884392681927591,3.3496461742262076,11.266321873495594
para,42.75,6.342868399575664,3.5727257541305004,12.31564078339722
para,43,6.811445698806138,3.808818047156802,13.434132998071181
para,43.25,7.338822147079647,4.062803363164712,14.440936047407213
para,43.5,7.90110124084701,4.324829529145514,15.728910989191476
para,43.75,8.515632883113966,4.616564381120904,17.46403022371945
para,44,9.163473814860803,4.938371944764945,19.265582309527982
Hae,22,1.2356770811156248,1.0531857662785722,1.503859761070034
Hae,22.25,1.2214707733842247,1.0485148868946987,1.4778174039594425
Hae,22.5,1.2079261210830725,1.0438489608534374,1.4568339358918672
Hae,22.75,1.1945434004234066,1.039788894675828,1.4348111870749438
Hae,23,1.1816752954153418,1.0357911194802165,1.4122626963164038
Hae,23.25,1.1693318548971525,1.031760468206071,1.3902342081291232
Hae,23.5,1.1564921860311141,1.0277745487265144,1.3678927380357986
Hae,23.75,1.1447512561488291,1.0239553599766793,1.3458731460376496
Hae,24,1.1335133751484547,1.0209626631101898,1.3244464357487407
Hae,24.25,1.121892234292473,1.0176864538276564,1.3036128424278872
Hae,24.5,1.1106725350994284,1.0144607429085524,1.2839520898051016
Hae,24.75,1.1007773318788554,1.0118734658906459,1.2659437248324334
Hae,25,1.0907256827823237,1.009490231785546,1.2489942613787643
Hae,25.25,1.0809956739774773,1.0070148267331782,1.2318234978293188
Hae,25.5,1.072255256773182,1.0052187101576697,1.2134942685620649
Hae,25.75,1.0635556810172102,1.003790091584905,1.1957141357037258
Hae,26,1.055348241323567,1.0022032768496356,1.1787114032312458
Hae,26.25,1.0476343986161505,1.0011817917905395,1.1624792746820292
Hae,26.5,1.0404446219629897,1.0006554259689266,1.1475958217451394
Hae,26.75,1.0335983130067197,1.0004432656623412,1.134354130058398
Hae,27,1.0270912377839403,1.0002817647312177,1.1213453954217445
Hae,27.25,1.0216441957886129,1.0000750251765897,1.1085877026704198
Hae,27.5,1.0166864564459839,1.0000491960458384,1.0967695117363254
Hae,27.75,1.0125267837583314,1.0000284691682793,1.0854810476838495
Hae,28,1.0093355389172831,1.0000212922378877,1.0749563337360004
Hae,28.25,1.006804023022304,1.0000238442484704,1.0649876481561038
Hae,28.5,1.0055180620633344,1.0000165491670392,1.0564944446810958
Hae,28.75,1.004597616425014,1.0000167108206,1.0522303423393256
Hae,29,1.0042730512869693,1.0000086281260057,1.049664782275047
Hae,29.25,1.0040329671508212,1.000015224739879,1.0500919636911008
Hae,29.5,1.0048278576290612,1.0000072878784239,1.0574865365766093
Hae,29.75,1.0062020395738633,1.000011909273093,1.0624153573439166
Hae,30,1.0080378558243923,1.0000117301925022,1.0729690417189954
Hae,30.25,1.0112703003440031,1.0000259110614143,1.0860086922664829
Hae,30.5,1.015974544156437,1.0000589360081473,1.1009640369890776
Hae,30.75,1.0224557386308986,1.0001220089957747,1.1186936243427072
Hae,31,1.030176510724575,1.0001228063119603,1.138344557313052
Hae,31.25,1.0397938447830781,1.0003633241255534,1.1616472265083688
Hae,31.5,1.0506920945283516,1.0006994445684634,1.1878770060178878
Hae,31.75,1.0631060028047667,1.0020030945250908,1.215564348947456
Hae,32,1.0775585719819307,1.0040284163725488,1.2460462408293798
Hae,32.25,1.0936541429388593,1.00705978421312,1.279576075893675
Hae,32.5,1.1114000160115678,1.0115213998938402,1.3160943707348887
Hae,32.75,1.1321531651719674,1.0176252139993516,1.3562631215765237
Hae,33,1.1555142938093312,1.0251734633755558,1.4007688636391202
Hae,33.25,1.1810978428545051,1.0344745154717832,1.4490574170922639
Hae,33.5,1.2094175371046316,1.045734396952753,1.5017537610330907
Hae,33.75,1.2406453386941807,1.0580376177960886,1.558872693953476
Hae,34,1.274290905609353,1.0724976761529605,1.6200291711718118
Hae,34.25,1.3118020039631708,1.0890421043515879,1.6906584806622247
Hae,34.5,1.35315306075393,1.1074848742603502,1.7625038095670558
Hae,34.75,1.3985516955731248,1.1281030945169044,1.846448226244319
Hae,35,1.4480545907777125,1.1510893749920843,1.9350776499488234
Hae,35.25,1.5011016363433622,1.1770537914082717,2.0343100488210863
Hae,35.5,1.561199193791495,1.2059383223550797,2.1386592389192787
Hae,35.75,1.62645667578008,1.2373754273200617,2.247440074741133
Hae,36,1.694471115078175,1.2735939891622023,2.366461562615271
Hae,36.25,1.77094547971241,1.3118041784604357,2.493868550639988
Hae,36.5,1.8534654681389338,1.3529327489304541,2.637867416552515
Hae,36.75,1.9414013347032668,1.3956652376184107,2.804995602972613
Hae,37,2.036911246585487,1.4442988573302369,2.9757315767863415
Hae,37.25,2.138349789844476,1.4975103253945365,3.1570003434601395
Hae,37.5,2.2472605323006016,1.5553236544039155,3.3628673632797357
Hae,37.75,2.365078520555655,1.6217534476546813,3.5744253539071713
Hae,38,2.497467891553264,1.6963891646140468,3.8018764543697063
Hae,38.25,2.6391015853546516,1.7713984665041718,4.0560452039809585
Hae,38.5,2.7911498547955373,1.848820478296168,4.33511171012525
Hae,38.75,2.9576276718584413,1.932468598865749,4.643552380714741
Hae,39,3.1311146934692577,2.022452469209402,4.965661040042409
Hae,39.25,3.327228632347103,2.127042863037947,5.330629348548716
Hae,39.5,3.5325633004153767,2.2386919109426797,5.71806427290299
Hae,39.75,3.752925147926175,2.351624811484177,6.155551227876735
Hae,40,3.988990037674662,2.4812881466431316,6.604295933591452
Hae,40.25,4.237584897782172,2.614811294545099,7.086625912861868
Hae,40.5,4.5119148383628325,2.750927367188255,7.620499120596006
Hae,40.75,4.8006630095382885,2.8981757006926916,8.1754135922871
Hae,41,5.119554882382932,3.058548601111093,8.79852493924508
Hae,41.25,5.462890778380113,3.2212152068959057,9.47333001807938
Hae,41.5,5.828501089873822,3.4149911698912723,10.232791371897143
Hae,41.75,6.220583896429185,3.637169740876332,11.096482573637207
Hae,42,6.655105157531999,3.8777719071396954,12.044222600170789
Hae,42.25,7.116078106886135,4.099955776924599,12.97391744317547
Hae,42.5,7.622852223372792,4.325742301996197,14.019145658207297
Hae,42.75,8.148579867442573,4.572860939501847,15.215956867079324
Hae,43,8.699631043620958,4.841745490788379,16.517706151939965
Hae,43.25,9.294423852469192,5.127947647022978,17.904865182906743
Hae,43.5,9.94582603794327,5.44451774900078,19.364632202476976
Hae,43.75,10.656827090281109,5.768901763389531,21.017820104771047
Hae,44,11.409408446572595,6.078626749436039,22.75332552074396
Duo,22,1.1738788499781756,1,1.5178690829058348
Duo,22.25,1.167844252860725,1.0009241761780399,1.5019444902049823
Duo,22.5,1.161960262916466,1.0016000022094522,1.4852412536442419
Duo,22.75,1.1564863318833565,1.0020639566229281,1.468825646821756
Duo,23,1.1507623628344734,1.0023303327182806,1.4515984039825094
Duo,23.25,1.145246346166731,1.0027315257553613,1.4347929235645611
Duo,23.5,1.1392688846220924,1.0031615657502242,1.4197161159224758
Duo,23.75,1.1334694530023732,1.0035012906681273,1.4062068039340743
Duo,24,1.1273065555378907,1.0039084701340413,1.3912458360665618
Duo,24.25,1.1214213962663824,1.0038862835494926,1.3751280017651912
Duo,24.5,1.1155390386425716,1.003938918850963,1.3618372355053636
Duo,24.75,1.1100443943564011,1.0037979685820608,1.3460137683686204
Duo,25,1.1052105482708068,1.0037598044835732,1.3303926406591469
Duo,25.25,1.1003536790462325,1.0035645633799535,1.3177214263872465
Duo,25.5,1.0956299075261624,1.003341114040678,1.3041730143684407
Duo,25.75,1.0899156126294094,1.0030307024210847,1.2913493266794298
Duo,26,1.0849755783235815,1.0026841293963145,1.279226713026771
Duo,26.25,1.0802649100622108,1.0022847617333805,1.2678726138900185
Duo,26.5,1.0752625683350523,1.0018265193776776,1.256235247292025
Duo,26.75,1.0700157993874204,1.001399687074162,1.2437357499233421
Duo,27,1.064831320113882,1.0011271326299847,1.2321008781622833
Duo,27.25,1.0603076036857164,1.0009659220015543,1.2190005558360462
Duo,27.5,1.0557492234547106,1.0006498380450282,1.2069649170279684
Duo,27.75,1.0515260977183978,1.0004957184407708,1.195094999626518
Duo,28,1.0467917308211754,1.0005535017805536,1.1848706214500044
Duo,28.25,1.0424887282931485,1.0005389675907848,1.1761154675925938
Duo,28.5,1.0379784825329712,1.0004011517520617,1.1656459929835283
Duo,28.75,1.0340291910636084,1.0002869990485843,1.15608718346818
Duo,29,1.0299667055908546,1.0001213837245457,1.1477033757111539
Duo,29.25,1.0260852561921652,1.0001066400967193,1.1426588255893866
Duo,29.5,1.0221653738344738,1.0000751762194107,1.1370859546371062
Duo,29.75,1.0183872945758803,1.0001012873020687,1.130000342960106
Duo,30,1.015109993743713,1.0000603018777638,1.1199556144516496
Duo,30.25,1.0122523692657288,1.000032111668831,1.1116534659395776
Duo,30.5,1.0101995789001728,1.0000239898318068,1.1069085061004014
Duo,30.75,1.0085790984750451,1.0000155289227446,1.1024969696323315
Duo,31,1.007268976353608,1.000010083136131,1.105719885827909
Duo,31.25,1.0061372032988218,1.0000153718412845,1.1102032534264614
Duo,31.5,1.005861572359351,1.0000134346879745,1.1207642785883363
Duo,31.75,1.0060584703931275,1.0000132720187014,1.1310485187219665
Duo,32,1.0073316407337338,1.0000202674551357,1.1512502192654548
Duo,32.25,1.009370574693906,1.0000241246969552,1.1777513336216143
Duo,32.5,1.0123261382926163,1.0000275931211697,1.2197201529395025
Duo,32.75,1.0166194770599768,1.0000386266743324,1.2575603035767715
Duo,33,1.024002261247621,1.00009426893567,1.2989285093191723
Duo,33.25,1.0337644580117118,1.0001253949081714,1.3360803908901464
Duo,33.5,1.0475237256369536,1.0001429767391703,1.4010930624023679
Duo,33.75,1.0647017551911562,1.0002704788035512,1.4912084545066882
Duo,34,1.0863039577682652,1.0005051867377381,1.5886189806152318
Duo,34.25,1.114479655062512,1.0014635917476449,1.7181687254110143
Duo,34.5,1.1494862252396232,1.002691771935171,1.888065310313315
Duo,34.75,1.1927787039027962,1.0047062418821797,2.087119202962574
Duo,35,1.24399045817025,1.008696201290454,2.3162846006558686
Duo,35.25,1.306618518501769,1.0140394084976314,2.5981867134174914
Duo,35.5,1.385675333490075,1.0215357856076188,2.950875356174963
Duo,35.75,1.4782988771567465,1.0313870929162163,3.372933980533128
Duo,36,1.5909391865071778,1.0428295524563274,3.9252005421873593
Duo,36.25,1.7292723834060273,1.0619912552728175,4.58312122447559
Duo,36.5,1.8973418233859978,1.0857180972036193,5.3370700065957966
Duo,36.75,2.099727199227183,1.1134857332199861,6.171263842482494
Duo,37,2.3383748159044346,1.1481948152799593,7.163164616945944
Duo,37.25,2.630488270468782,1.1927212917245154,8.464542911292114
Duo,37.5,2.992201599435151,1.248134152593341,10.151449864615184
Duo,37.75,3.4439500955479985,1.3108268647235461,11.992418161474916
Duo,38,3.993313654206724,1.393217731936618,14.408826846500691
Duo,38.25,4.648407529698254,1.4994110669176974,17.543205629549917
Duo,38.5,5.38171833321504,1.614801363563874,21.49998721792046
Duo,38.75,6.308429171456156,1.7510275518204366,25.68790731719153
Duo,39,7.477212684911027,1.9305962160085182,30.696930126011786
Duo,39.25,8.852885427335526,2.155958388774681,37.65645226008715
Duo,39.5,10.597453914114896,2.4316539145962217,45.83701406691365
Duo,39.75,12.58893941084552,2.7609194654582616,56.54390962776945
Duo,40,14.960626166997557,3.112210801481033,69.79856520931247
Duo,40.25,17.910742732301664,3.5123661009795706,85.65296566524759
Duo,40.5,21.544000702550676,3.998824570532868,106.1411472174589
Duo,40.75,25.686260378001716,4.623971827998189,128.8813670027003
Duo,41,30.734866789590775,5.369015861582071,156.54574247722346
Duo,41.25,36.86903385567659,6.261077766732907,192.37452395891043
Duo,41.5,43.86285287141995,7.335420637419684,236.3751019576286
Duo,41.75,52.22391971756245,8.750736609456215,294.2248353633862
Duo,42,62.57337585252026,10.474917519550981,361.51191517451275
Duo,42.25,74.7291430571149,12.53275325295134,449.01545143612833
Duo,42.5,89.37425636406137,14.402719579960625,556.1625930344844
Duo,42.75,107.22494228121082,16.564990203620816,687.5069444314288
Duo,43,127.72535148871265,19.443172557281194,839.7139702538104
Duo,43.25,152.0237280736933,22.783293135349304,1016.1527819568553
Duo,43.5,181.6614343919346,26.623674242325734,1234.5396559913343
Duo,43.75,216.84246638245233,31.238541650534664,1508.1714137057584
Duo,44,259.4620779924338,36.985139706076126,1850.9048883063701
